date,slot,time_interval,issue_hour,issue_datetime,target_end,price_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,buffer_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-20,40,06:40-06:50,6,2025-02-20 06:00:00,2025-02-20 06:50:00,0.8442000000,5244.1495000000,563.4787000000,5404.7919921875,735.7856666667,170.5960359635,808.2071055729,808.2071055729,0.0000000000,0.0000000000,28.0953055729,0.0000000000,0.0000000000,0.0000000000,8377.5625586905,8402.8483337061,682.2884385247,0.0000000000,0.0000000000,682.2884385247
2025-02-20,41,06:50-07:00,6,2025-02-20 06:00:00,2025-02-20 07:00:00,0.8334000000,5173.8500000000,885.8250000000,5449.8222656250,882.9428000000,68.5488428906,776.4365560677,776.4365560677,0.0000000000,0.0000000000,61.7657227344,0.0000000000,0.0000000000,0.0000000000,8402.8483337061,8458.4374841671,647.0822258268,0.0000000000,0.0000000000,647.0822258268
2025-02-20,42,07:00-07:10,6,2025-02-20 06:00:00,2025-02-20 07:10:00,0.8092000000,5279.3860000000,1194.3894000000,5438.9125976562,1170.9306833333,47.0301060938,722.6495580122,722.6495580122,0.0000000000,0.0000000000,41.8167913455,0.0000000000,0.0000000000,0.0000000000,8458.4374841671,8496.0725963780,584.7680223434,0.0000000000,0.0000000000,584.7680223434
2025-02-20,43,07:10-07:20,6,2025-02-20 06:00:00,2025-02-20 07:20:00,0.7972000000,5425.6575000000,1476.7377000000,5438.4462890625,1458.9185666667,59.2972966146,675.1458920573,675.1458920573,0.0000000000,0.0000000000,16.9925920573,0.0000000000,0.0000000000,0.0000000000,8496.0725963780,8511.3659292296,538.2263051481,0.0000000000,0.0000000000,538.2263051481
2025-02-20,44,07:20-07:30,6,2025-02-20 06:00:00,2025-02-20 07:30:00,0.7644000000,5320.0000000000,1739.5500000000,5416.6171875000,1746.9064500000,27.5018768750,636.2233091927,636.2233091927,0.0000000000,0.0000000000,39.4816425260,0.0000000000,0.0000000000,0.0000000000,8511.3659292296,8546.8994075030,486.3290975469,0.0000000000,0.0000000000,486.3290975469
2025-02-20,45,07:30-07:40,6,2025-02-20 06:00:00,2025-02-20 07:40:00,0.6899000000,4991.2380000000,2007.3052000000,4767.4404296875,2034.8943333333,158.4483448958,1327.3086419444,1327.3086419444,0.0000000000,0.0000000000,829.9865086111,0.0000000000,0.0000000000,0.0000000000,8546.8994075030,9293.8872652530,915.7102320775,0.0000000000,0.0000000000,915.7102320775
2025-02-20,46,07:40-07:50,6,2025-02-20 06:00:00,2025-02-20 07:50:00,0.8600000000,5747.2128000000,2302.1821000000,5618.5756835938,2322.8822166667,125.4246938021,577.5150682813,577.5150682813,0.0000000000,0.0000000000,3.3432849479,0.0000000000,0.0000000000,0.0000000000,9293.8872652530,9296.8962217061,496.6629587219,0.0000000000,0.0000000000,496.6629587219
2025-02-20,47,07:50-08:00,6,2025-02-20 06:00:00,2025-02-20 08:00:00,1.1617000000,7049.6500000000,2610.3750000000,6956.9863281250,2610.8701000000,49.6012285938,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,739.8791666667,0.0000000000,0.0000000000,9296.8962217061,8474.8082587432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,48,08:00-08:10,6,2025-02-20 06:00:00,2025-02-20 08:10:00,1.1683000000,7003.5173000000,2909.7162000000,6985.8842773438,2962.4616333333,78.4258010937,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,682.3001833333,0.0000000000,0.0000000000,8474.8082587432,7716.6969439283,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,49,08:10-08:20,6,2025-02-20 06:00:00,2025-02-20 08:20:00,1.0956000000,6881.8762000000,3277.9639000000,6887.0224609375,3314.0531666667,24.8546991667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,600.6520500000,0.0000000000,0.0000000000,7716.6969439283,7049.3057772617,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,50,08:20-08:30,6,2025-02-20 06:00:00,2025-02-20 08:30:00,1.0849000000,7196.5200000000,3648.2250000000,6976.8427734375,3665.6447000000,61.4487826563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,591.3825000000,0.0000000000,0.0000000000,7049.3057772617,6392.2141105950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,51,08:30-08:40,6,2025-02-20 06:00:00,2025-02-20 08:40:00,1.0610000000,7130.3340000000,3884.1635000000,6874.2416992188,4017.2362333333,116.0740472917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,541.0284166667,0.0000000000,0.0000000000,6392.2141105950,5791.0714254098,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,52,08:40-08:50,6,2025-02-20 06:00:00,2025-02-20 08:50:00,1.0430000000,6853.5340000000,4236.8765000000,6987.8930664062,4368.8277666667,4.3654380208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,436.1095833333,0.0000000000,0.0000000000,5791.0714254098,5306.5052217061,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,53,08:50-09:00,6,2025-02-20 06:00:00,2025-02-20 09:00:00,1.0360000000,6677.2800000000,4717.8000000000,7043.2402343750,4720.4193000000,26.5728806250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,326.5800000000,0.0000000000,0.0000000000,5306.5052217061,4943.6385550394,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,54,09:00-09:10,6,2025-02-20 06:00:00,2025-02-20 09:10:00,1.0147000000,6737.1697000000,5074.7478000000,7122.6269531250,4951.7112000000,31.0710797396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,277.0703166667,0.0000000000,0.0000000000,4943.6385550394,4635.7826476320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,55,09:10-09:20,6,2025-02-20 06:00:00,2025-02-20 09:20:00,0.9922000000,6953.7632000000,5350.9606000000,7102.3286132812,5183.0031000000,40.3395609375,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,267.1337666667,0.0000000000,0.0000000000,4635.7826476320,4338.9673513357,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,56,09:20-09:30,6,2025-02-20 06:00:00,2025-02-20 09:30:00,0.9700000000,7066.3800000000,5584.5000000000,6953.2856445312,5414.2950000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,246.9800000000,0.0000000000,0.0000000000,4338.9673513357,4064.5451291135,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,57,09:30-09:40,6,2025-02-20 06:00:00,2025-02-20 09:40:00,0.9422000000,6849.6688000000,5746.9701000000,6975.3183593750,5645.5869000000,45.0452871354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,183.7831166667,0.0000000000,0.0000000000,4064.5451291135,3860.3416661506,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,58,09:40-09:50,6,2025-02-20 06:00:00,2025-02-20 09:50:00,0.9569000000,6714.8932000000,5872.7756000000,6955.0566406250,5876.8788000000,3.9365936458,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,140.3529333333,0.0000000000,0.0000000000,3860.3416661506,3704.3939624469,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,59,09:50-10:00,6,2025-02-20 06:00:00,2025-02-20 10:00:00,0.9977000000,6777.8900000000,5958.7125000000,6960.3022460938,6108.1707000000,50.9868946875,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,136.5295833333,0.0000000000,0.0000000000,3704.3939624469,3552.6944254098,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,60,10:00-10:10,6,2025-02-20 06:00:00,2025-02-20 10:10:00,0.9919000000,6787.5292000000,5962.4871000000,6877.6582031250,6202.3883500000,19.9400684375,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,137.5070166667,0.0000000000,0.0000000000,3552.6944254098,3399.9088513357,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,61,10:10-10:20,6,2025-02-20 06:00:00,2025-02-20 10:20:00,0.9588000000,6838.7204000000,5906.7573000000,6792.8388671875,6296.6060000000,22.0355867187,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,155.3271833333,0.0000000000,0.0000000000,3399.9088513357,3227.3230920765,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,62,10:20-10:30,6,2025-02-20 06:00:00,2025-02-20 10:30:00,0.9549000000,6888.6800000000,5931.9375000000,6851.1728515625,6390.8236500000,147.2372678125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,159.4570833333,0.0000000000,0.0000000000,3227.3230920765,3050.1485550394,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,63,10:30-10:40,6,2025-02-20 06:00:00,2025-02-20 10:40:00,0.9839000000,6767.7308000000,6182.0363000000,6804.2719726562,6485.0413000000,223.6825152083,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,97.6157500000,0.0000000000,0.0000000000,3050.1485550394,2941.6866105950,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,64,10:40-10:50,6,2025-02-20 06:00:00,2025-02-20 10:50:00,0.7990000000,6702.2679000000,6421.7920000000,6663.7231445312,6579.2589500000,192.8333772396,197.6515847049,197.6515847049,0.0000000000,0.0000000000,150.9056013715,0.0000000000,0.0000000000,0.0000000000,2941.6866105950,3077.5016518294,157.9236161792,0.0000000000,0.0000000000,157.9236161792
2025-02-20,65,10:50-11:00,6,2025-02-20 06:00:00,2025-02-20 11:00:00,0.5025000000,6719.6600000000,6548.4750000000,6640.9624023438,6673.4766000000,146.6455710938,1030.7937803385,1030.7937803385,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,168.9296136719,3077.5016518294,3827.5016518294,517.9738746201,0.0000000000,0.0000000000,517.9738746201
2025-02-20,66,11:00-11:10,6,2025-02-20 06:00:00,2025-02-20 11:10:00,0.4662000000,6638.9938000000,6697.6248000000,6764.1899414062,6799.7446666667,188.9435589844,1020.8943710417,1020.8943710417,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,197.3328710417,3827.5016518294,4577.5016518294,475.9409557796,0.0000000000,0.0000000000,475.9409557796
2025-02-20,67,11:10-11:20,6,2025-02-20 06:00:00,2025-02-20 11:20:00,0.5007000000,6638.7162000000,7031.3147000000,6772.7509765625,6926.0127333333,191.4741322396,1005.8217530642,1005.8217530642,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,237.9215030642,4577.5016518294,5327.5016518294,503.6149517593,0.0000000000,0.0000000000,503.6149517593
2025-02-20,68,11:20-11:30,6,2025-02-20 06:00:00,2025-02-20 11:30:00,0.4827000000,6768.3400000000,7426.6500000000,6706.7568359375,7052.2808000000,202.6992002344,970.7478789583,970.7478789583,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,247.1328789583,5327.5016518294,6077.5016518294,468.5800011732,0.0000000000,0.0000000000,468.5800011732
2025-02-20,69,11:30-11:40,6,2025-02-20 06:00:00,2025-02-20 11:40:00,0.4785000000,6858.0729000000,7539.8240000000,6544.4785156250,7178.5488666667,263.2924433073,936.3445567448,936.3445567448,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,216.6364067448,6077.5016518294,6827.5016518294,448.0408704024,0.0000000000,0.0000000000,448.0408704024
2025-02-20,70,11:40-11:50,6,2025-02-20 06:00:00,2025-02-20 11:50:00,0.4662000000,6756.4387000000,7312.9423000000,6487.0136718750,7304.8169333333,235.3853383854,872.3089084375,872.3089084375,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,131.7261751042,6827.5016518294,7577.5016518294,406.6704131136,0.0000000000,0.0000000000,406.6704131136
2025-02-20,71,11:50-12:00,6,2025-02-20 06:00:00,2025-02-20 12:00:00,0.4432000000,6483.3700000000,7062.9750000000,6344.7216796875,7431.0850000000,243.6740240625,830.9115998047,830.9115998047,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,94.1790998047,7577.5016518294,8327.5016518294,368.2600210334,0.0000000000,0.0000000000,368.2600210334
2025-02-20,72,12:00-12:10,12,2025-02-20 12:00:00,2025-02-20 12:10:00,0.4411000000,6218.4527000000,7198.1054000000,6367.2675781250,7045.2526833333,112.5807959375,836.0014841927,836.0014841927,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,165.9436008594,8327.5016518294,9077.5016518294,368.7602546774,0.0000000000,0.0000000000,368.7602546774
2025-02-20,73,12:10-12:20,12,2025-02-20 12:00:00,2025-02-20 12:20:00,0.4551000000,6112.0372000000,7309.8900000000,6396.3515625000,7027.5303666667,171.2935723958,849.9222053125,849.9222053125,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,216.2310053125,9077.5016518294,9827.5016518294,386.7995956377,0.0000000000,0.0000000000,386.7995956377
2025-02-20,74,12:20-12:30,12,2025-02-20 12:00:00,2025-02-20 12:30:00,0.4463000000,6071.2500000000,7222.8375000000,6292.0097656250,7009.8080500000,172.4211939844,862.5510473698,862.5510473698,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,221.1489640365,9827.5016518294,10577.5016518294,384.9565324411,0.0000000000,0.0000000000,384.9565324411
2025-02-20,75,12:30-12:40,12,2025-02-20 12:00:00,2025-02-20 12:40:00,0.4113000000,5920.4723000000,7141.1468000000,6126.2841796875,6992.0857333333,80.2036141146,835.8131453516,835.8131453516,0.0000000000,0.0000000000,247.2203868562,0.0000000000,0.0000000000,792.0385084953,10577.5016518294,10800.0000000000,343.7699466831,0.0000000000,0.0000000000,343.7699466831
2025-02-20,76,12:40-12:50,12,2025-02-20 12:00:00,2025-02-20 12:50:00,0.5682000000,6062.7716000000,7033.4481000000,6272.3896484375,6974.3634166667,93.3978713021,875.8099924826,875.8099924826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1037.5894091493,10800.0000000000,10800.0000000000,497.6352377286,0.0000000000,0.0000000000,497.6352377286
2025-02-20,77,12:50-13:00,12,2025-02-20 12:00:00,2025-02-20 13:00:00,0.8279000000,6439.4600000000,6970.7250000000,6416.1860351562,6956.6411000000,185.0702464844,101.4253916146,101.4253916146,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,189.9695582812,10800.0000000000,10800.0000000000,83.9700817177,0.0000000000,0.0000000000,83.9700817177
2025-02-20,78,13:00-13:10,12,2025-02-20 12:00:00,2025-02-20 13:10:00,0.8636000000,6534.7650000000,7044.5809000000,6493.9653320312,6864.3704833333,119.1935379167,102.9918293576,102.9918293576,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,187.9611460243,10800.0000000000,10800.0000000000,88.9437438333,0.0000000000,0.0000000000,88.9437438333
2025-02-20,79,13:10-13:20,12,2025-02-20 12:00:00,2025-02-20 13:20:00,0.8416000000,6438.9817000000,6801.1622000000,6455.0322265625,6772.0998666667,102.0239563542,85.2956727170,85.2956727170,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,145.6590893837,10800.0000000000,10800.0000000000,71.7848381586,0.0000000000,0.0000000000,71.7848381586
2025-02-20,80,13:20-13:30,12,2025-02-20 12:00:00,2025-02-20 13:30:00,0.8618000000,6364.4300000000,6476.7000000000,6428.4140625000,6679.8292500000,113.8732477344,98.7305766667,98.7305766667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,117.4422433333,10800.0000000000,10800.0000000000,85.0860109713,0.0000000000,0.0000000000,85.0860109713
2025-02-20,81,13:30-13:40,12,2025-02-20 12:00:00,2025-02-20 13:40:00,0.8623000000,6416.4859000000,6746.2590000000,6417.4384765625,6587.5586333333,104.5063519792,67.1367751606,67.1367751606,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,122.0989584939,10800.0000000000,10800.0000000000,57.8920412210,0.0000000000,0.0000000000,57.8920412210
2025-02-20,82,13:40-13:50,12,2025-02-20 12:00:00,2025-02-20 13:50:00,0.9026000000,6425.1601000000,6773.8168000000,6374.8105468750,6495.2880166667,70.0022633333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,58.1094500000,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,83,13:50-14:00,12,2025-02-20 12:00:00,2025-02-20 14:00:00,0.9754000000,6326.5700000000,6398.3250000000,6364.9487304688,6403.0174000000,106.1448601562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.9591666667,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,84,14:00-14:10,12,2025-02-20 12:00:00,2025-02-20 14:10:00,1.0002000000,6211.7777000000,6277.7501000000,6378.0703125000,6166.8935833333,92.0932897917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10.9954000000,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,85,14:10-14:20,12,2025-02-20 12:00:00,2025-02-20 14:20:00,0.9978000000,6098.9379000000,6118.1362000000,6356.1762695312,5930.7697666667,137.0305348437,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.1997166667,10800.0000000000,10800.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,86,14:20-14:30,12,2025-02-20 12:00:00,2025-02-20 14:30:00,1.0271000000,6111.5900000000,5817.3375000000,6165.3378906250,5694.6459500000,123.8151143750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,49.0420833333,0.0000000000,0.0000000000,10800.0000000000,10745.5087962963,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,87,14:30-14:40,12,2025-02-20 12:00:00,2025-02-20 14:40:00,1.0906000000,6348.0356000000,5611.7099000000,6189.6962890625,5458.5221333333,100.8097511719,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,122.7209500000,0.0000000000,0.0000000000,10745.5087962963,10609.1521851852,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,88,14:40-14:50,12,2025-02-20 12:00:00,2025-02-20 14:50:00,0.9376000000,6333.0961000000,5334.6187000000,6272.7397460938,5222.3983166667,159.9578784896,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,166.4129000000,0.0000000000,0.0000000000,10609.1521851852,10424.2489629630,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02-20,89,14:50-15:00,12,2025-02-20 12:00:00,2025-02-20 15:00:00,0.6694000000,6120.0100000000,4914.9375000000,6288.4887695312,4986.2745000000,180.3174268750,1120.6420192708,1120.6420192708,0.0000000000,0.0000000000,417.5011522634,0.0000000000,0.0000000000,502.2954503408,10424.2489629630,10800.0000000000,750.1577676999,0.0000000000,0.0000000000,750.1577676999
2025-02-20,90,15:00-15:10,12,2025-02-20 12:00:00,2025-02-20 15:10:00,0.6600000000,6217.3778000000,4499.0898000000,6323.1982421875,4669.5023166667,19.2683845833,1150.0082722135,1150.0082722135,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,863.6269388802,10800.0000000000,10800.0000000000,759.0054596609,0.0000000000,0.0000000000,759.0054596609
2025-02-20,91,15:10-15:20,12,2025-02-20 12:00:00,2025-02-20 15:20:00,0.7217000000,6280.7408000000,4285.7646000000,6203.0532226562,4352.7301333333,0.0000000000,348.5915400130,348.5915400130,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,16.0955066797,10800.0000000000,10800.0000000000,251.5785144274,0.0000000000,0.0000000000,251.5785144274
2025-02-20,92,15:20-15:30,12,2025-02-20 12:00:00,2025-02-20 15:30:00,0.7308000000,6158.0200000000,4177.2375000000,6016.9360351562,4035.9579500000,47.6909237500,365.0383227083,365.0383227083,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.9079060417,10800.0000000000,10800.0000000000,266.7700062352,0.0000000000,0.0000000000,266.7700062352
2025-02-20,93,15:30-15:40,12,2025-02-20 12:00:00,2025-02-20 15:40:00,0.7534000000,6067.8847000000,3869.5308000000,6100.0400390625,3719.1857666667,44.2490608333,423.6173260937,423.6173260937,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,57.2250094271,10800.0000000000,10800.0000000000,319.1532934790,0.0000000000,0.0000000000,319.1532934790
2025-02-20,94,15:40-15:50,12,2025-02-20 12:00:00,2025-02-20 15:50:00,0.7823000000,6056.8973000000,3458.5726000000,6129.9208984375,3402.4135833333,111.3030109896,475.9261213976,475.9261213976,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,42.8720047309,10800.0000000000,10800.0000000000,372.3170047693,0.0000000000,0.0000000000,372.3170047693
2025-02-20,95,15:50-16:00,12,2025-02-20 12:00:00,2025-02-20 16:00:00,0.8055000000,6057.4000000000,3049.0500000000,6176.0971679688,3085.6414000000,69.0515830469,539.4056430990,539.4056430990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0139764323,10800.0000000000,10800.0000000000,434.4912455162,0.0000000000,0.0000000000,434.4912455162
2025-02-20,96,16:00-16:10,12,2025-02-20 12:00:00,2025-02-20 16:10:00,0.8271000000,5990.0898000000,2648.4571000000,6279.8544921875,2697.8892166667,99.2580885417,599.8014049566,613.5372273437,13.7358223872,0.0000000000,0.0000000000,0.0000000000,0.0000000000,56.5984440104,10800.0000000000,10800.0000000000,496.0957420396,17.0413480446,0.0000000000,513.1370900842
2025-02-20,97,16:10-16:20,12,2025-02-20 12:00:00,2025-02-20 16:20:00,0.8519000000,5987.9868000000,2253.9786000000,6198.7011718750,2310.1370333333,147.9592272917,658.5244442014,672.7538943056,14.2294501042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,50.4191943056,10800.0000000000,10800.0000000000,560.9969740152,18.1831028156,0.0000000000,579.1800768308
2025-02-20,98,16:20-16:30,12,2025-02-20 12:00:00,2025-02-20 16:30:00,0.8791000000,6062.4600000000,1863.2250000000,6153.7587890625,1922.3848500000,109.0492212500,703.8982142448,723.4038600521,19.5056458073,0.0000000000,0.0000000000,0.0000000000,0.0000000000,23.5313600521,10800.0000000000,10800.0000000000,618.7969201426,25.7211198438,0.0000000000,644.5180399864
2025-02-20,99,16:30-16:40,12,2025-02-20 12:00:00,2025-02-20 16:40:00,0.9024000000,6086.6729000000,1476.0336000000,6074.9624023438,1534.6326666667,75.3736785937,752.8381080556,769.2839023785,16.4457943229,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8440190451,10800.0000000000,10800.0000000000,679.3611087093,22.2610271955,0.0000000000,701.6221359048
2025-02-20,100,16:40-16:50,12,2025-02-20 12:00:00,2025-02-20 16:50:00,0.9163000000,6083.6779000000,1094.4963000000,6081.5346679688,1146.8804833333,108.8792003646,822.4681684983,840.5888975000,18.1207290017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.0586308333,10800.0000000000,10800.0000000000,753.6275827950,24.9060359764,0.0000000000,778.5336187714
2025-02-20,101,16:50-17:00,12,2025-02-20 12:00:00,2025-02-20 17:00:00,0.9264000000,6135.3200000000,748.5375000000,6084.8413085938,759.1283000000,58.9999032812,879.3105761979,897.4521519792,18.1415757813,0.0000000000,0.0000000000,0.3449313542,0.0000000000,0.0000000000,10800.0000000000,10799.6167429398,814.5933177897,25.2095337056,0.0000000000,839.8028514954
2025-02-20,102,17:00-17:10,12,2025-02-20 12:00:00,2025-02-20 17:10:00,0.9462000000,6264.6713000000,472.6098000000,6063.2460937500,632.6069166667,209.7848780729,925.8081285503,940.0706758594,14.2625473090,0.0000000000,0.0000000000,25.2729074740,0.0000000000,0.0000000000,10799.6167429398,10771.5357346354,875.9996512343,20.2428333957,0.0000000000,896.2424846300
2025-02-20,103,17:10-17:20,12,2025-02-20 12:00:00,2025-02-20 17:20:00,0.9742000000,6203.5837000000,215.2257000000,5936.7094726562,506.0855333333,372.5391330990,950.5827720226,967.1938454036,16.6110733811,0.0000000000,0.0000000000,30.8658212630,0.0000000000,0.0000000000,10771.5357346354,10737.2403776765,926.0577365044,24.2737615318,0.0000000000,950.3314980362
2025-02-20,104,17:20-17:30,12,2025-02-20 12:00:00,2025-02-20 17:30:00,0.9862000000,6098.6700000000,19.3500000000,6121.3256835938,379.5641500000,282.9134575781,996.1095833854,1004.1124985286,8.0029151432,0.0000000000,0.0000000000,9.1075014714,0.0000000000,0.0000000000,10737.2403776765,10727.1209315972,982.3632711347,11.8387123714,0.0000000000,994.2019835061
2025-02-20,105,17:30-17:40,12,2025-02-20 12:00:00,2025-02-20 17:40:00,0.9760000000,6222.6382000000,0.0000000000,6220.9604492188,253.0427666667,257.6643670833,1028.6791473264,1037.5970082726,8.9178609462,0.0000000000,0.4906416059,0.0000000000,0.0000000000,0.0000000000,10727.1209315972,10727.5625090425,1003.9908477906,13.0557484252,0.0000000000,1017.0465962158
2025-02-20,106,17:40-17:50,12,2025-02-20 12:00:00,2025-02-20 17:50:00,1.0742000000,5480.5945000000,4.9818000000,5560.6533203125,126.5213833333,128.9535253906,923.6257213976,927.1809103950,3.5551889974,0.0000000000,14.5787937283,0.0000000000,0.0000000000,0.0000000000,10727.5625090425,10740.6834233980,992.1587499253,5.7284760315,0.0000000000,997.8872259568
2025-02-20,107,17:50-18:00,12,2025-02-20 12:00:00,2025-02-20 18:00:00,1.2313000000,4230.6500000000,0.0000000000,4254.0942382812,0.0000000000,64.6877343750,719.7969954427,719.7969954427,0.0000000000,0.0000000000,14.6886621094,0.0000000000,0.0000000000,0.0000000000,10740.6834233980,10753.9032192964,886.2860404886,0.0000000000,0.0000000000,886.2860404886
2025-02-20,108,18:00-18:10,18,2025-02-20 18:00:00,2025-02-20 18:10:00,1.2561000000,4070.8836000000,0.0000000000,4158.2797851562,0.0000000000,31.8759906250,698.3592959635,698.3592959635,0.0000000000,0.0000000000,19.8786959635,0.0000000000,0.0000000000,0.0000000000,10753.9032192964,10771.7940456636,877.2091116598,0.0000000000,0.0000000000,877.2091116598
2025-02-20,109,18:10-18:20,18,2025-02-20 18:00:00,2025-02-20 18:20:00,1.2447000000,4382.4779000000,0.3577000000,4324.0961914062,0.0000000000,83.9220538281,734.6697075391,734.6697075391,0.0000000000,0.0000000000,4.3163408724,0.0000000000,0.0000000000,0.0000000000,10771.7940456636,10775.6787524488,914.4433849739,0.0000000000,0.0000000000,914.4433849739
2025-02-20,110,18:20-18:30,18,2025-02-20 18:00:00,2025-02-20 18:30:00,1.2545000000,4525.2900000000,0.0000000000,4296.9311523438,0.0000000000,60.6496875000,726.2634733073,726.2634733073,0.0000000000,0.0000000000,0.0000000000,27.9515266927,0.0000000000,0.0000000000,10775.6787524488,10744.6215005680,911.0975272640,0.0000000000,0.0000000000,911.0975272640
2025-02-20,111,18:30-18:40,18,2025-02-20 18:00:00,2025-02-20 18:40:00,1.2522000000,4448.0842000000,0.0000000000,4375.6997070312,0.0000000000,56.3644152344,738.6773537109,738.6773537109,0.0000000000,0.0000000000,0.0000000000,2.6700129557,0.0000000000,0.0000000000,10744.6215005680,10741.6548195061,924.9717823168,0.0000000000,0.0000000000,924.9717823168
