date,slot,time_end,price_fixed_yuan_per_kwh,load_q1_kw,price_volatile_yuan_per_kwh,load_actual_kw,pv_actual_kw,pv_forecast_q1_kw,pv_forecast_q3_latest_kw,issue_datetime
2025-03-28,3,00:40,0.4272,3454.4437,0.3484,2426.4493,0.0,0.0,0.0,2025-03-28
2025-03-28,4,00:50,0.4271,3458.8273,0.4012,2520.5839,0.0,0.0,0.0,2025-03-28
2025-03-28,5,01:00,0.4285,3459.8401,0.386,2542.29,0.0,0.0,0.0,2025-03-28
2025-03-28,6,01:10,0.4311,3467.1582,0.3456,2689.6893,0.0,0.0,0.0,2025-03-28
2025-03-28,7,01:20,0.4302,3467.9632,0.3279,2632.3772,0.0,0.0,0.0,2025-03-28
2025-03-28,8,01:30,0.4279,3466.9683,0.3601,2451.87,0.0,0.0,0.0,2025-03-28
2025-03-28,9,01:40,0.4312,3482.4927,0.4253,2588.0122,0.0,0.0,0.0,2025-03-28
2025-03-28,10,01:50,0.4333,3495.0841,0.4157,2736.1733,0.0,0.0,0.0,2025-03-28
2025-03-28,11,02:00,0.4311,3498.4443,0.3489,2711.36,0.0,0.0,0.0,2025-03-28
2025-03-28,12,02:10,0.4293,3505.2295,0.3434,2638.0194,0.0,0.0,0.0,2025-03-28
2025-03-28,13,02:20,0.4324,3512.6387,0.3381,2625.7735,0.0,0.0,0.0,2025-03-28
2025-03-28,14,02:30,0.4367,3516.8685,0.3115,2652.51,0.0,0.0,0.0,2025-03-28
2025-03-28,15,02:40,0.4348,3517.9246,0.3124,2613.6794,0.0,0.0,0.0,2025-03-28
2025-03-28,16,02:50,0.4335,3518.5518,0.3257,2573.1105,0.0,0.0,0.0,2025-03-28
2025-03-28,17,03:00,0.4357,3521.0976,0.3381,2631.69,0.0,0.0,0.0,2025-03-28
2025-03-28,18,03:10,0.4374,3526.9261,0.3528,2805.7165,0.0,0.0,0.0,2025-03-28
2025-03-28,19,03:20,0.4371,3537.2854,0.3625,2814.2387,0.0,0.0,0.0,2025-03-28
2025-03-28,20,03:30,0.4356,3544.8808,0.3457,2654.2,0.0,0.0,0.0,2025-03-28
2025-03-28,21,03:40,0.4353,3541.2787,0.2975,2602.6318,0.0,0.0,0.0,2025-03-28
2025-03-28,22,03:50,0.436,3546.3976,0.3203,2648.0655,0.0,0.0,0.0,2025-03-28
2025-03-28,23,04:00,0.4378,3560.207,0.3959,2696.13,0.0,0.0,0.0,2025-03-28
2025-03-28,24,04:10,0.4401,3561.9581,0.3955,2675.6271,0.0,0.0,0.0,2025-03-28
2025-03-28,25,04:20,0.4389,3556.7183,0.3398,2634.5434,0.0039,0.0,0.0,2025-03-28
2025-03-28,26,04:30,0.4364,3560.0272,0.3056,2624.81,0.0,0.0,0.0,2025-03-28
2025-03-28,27,04:40,0.4393,3580.654,0.3475,2650.9856,0.0,0.5994,0.0,2025-03-28
2025-03-28,28,04:50,0.4422,3586.916,0.366,2635.1093,0.054,0.2345,0.0,2025-03-28
2025-03-28,29,05:00,0.4395,3571.2635,0.3459,2553.06,0.0,0.2885,0.0,2025-03-28
2025-03-28,30,05:10,0.4333,3562.3171,0.363,2484.2122,0.0,18.6781,16.588433333333334,2025-03-28
2025-03-28,31,05:20,0.4439,3591.3809,0.3657,2610.7381,0.7517,54.4698,33.17686666666667,2025-03-28
2025-03-28,32,05:30,0.4301,3579.7045,0.3181,2811.13,0.0,108.9718,49.7653,2025-03-28
2025-03-28,33,05:40,0.3713,3486.119,0.2816,2775.4737,0.0,184.1603,66.35373333333334,2025-03-28
2025-03-28,34,05:50,0.5708,3823.8994,0.4924,2740.4525,14.4865,277.0582,82.94216666666668,2025-03-28
2025-03-28,35,06:00,0.9099,4398.0727,0.806,2763.82,108.45,388.5494,108.45,2025-03-28
2025-03-28,36,06:10,0.9368,4454.0123,0.8143,2685.8708,321.9299,521.2803,371.5586666666666,2025-03-28
2025-03-28,37,06:20,0.8758,4371.7919,0.7373,2733.542,589.1918,672.7677,634.6673333333333,2025-03-28
2025-03-28,38,06:30,0.8759,4392.953,0.719,2772.6,844.7625,844.2261,897.7760000000001,2025-03-28
2025-03-28,39,06:40,0.8601,4384.5956,0.6855,2484.1964,1075.8876,1039.6744,1160.8846666666666,2025-03-28
2025-03-28,40,06:50,0.8442,4434.7757,0.6449,2612.3842,1363.9986,1259.3375,1423.9933333333333,2025-03-28
2025-03-28,41,07:00,0.8334,4523.4561,0.6326,3171.08,1702.875,1508.6318,1687.102,2025-03-28
2025-03-28,42,07:10,0.8092,4524.0721,0.663,3385.9999,2002.6963,1791.4107,1960.1193833333334,2025-03-28
2025-03-28,43,07:20,0.7972,4545.8867,0.6533,3332.9401,2281.2665,2085.4865,2233.1367666666665,2025-03-28
2025-03-28,44,07:30,0.7644,4523.2418,0.584,3292.08,2549.4375,2381.2611,2506.15415,2025-03-28
2025-03-28,45,07:40,0.6899,4383.3566,0.5481,3419.9139,2798.4389,2683.1752,2779.171533333333,2025-03-28
2025-03-28,46,07:50,0.86,4910.4599,0.7218,3466.2616,3077.7153,2986.3552,3052.1889166666665,2025-03-28
2025-03-28,47,08:00,1.1617,5799.7327,0.947,3341.64,3369.75,3289.204,3325.2063,2025-03-28
2025-03-28,48,08:10,1.1683,5884.826,0.873,3214.5523,3623.3205,3593.3613,3651.4177999999997,2025-03-28
2025-03-28,49,08:20,1.0956,5748.0713,0.7799,3226.2888,3968.3369,3890.7332,3977.6293,2025-03-28
2025-03-28,50,08:30,1.0849,5769.0581,0.8188,3268.76,4315.9125,4181.3417,4303.8408,2025-03-28
2025-03-28,51,08:40,1.061,5754.2105,0.8605,3160.1097,4470.604,4471.7657,4630.0523,2025-03-28
2025-03-28,52,08:50,1.043,5824.1807,0.8274,3354.3972,4843.4554,4752.8272,4956.263800000001,2025-03-28
2025-03-28,53,09:00,1.036,5954.2601,0.7733,3834.83,5381.1375,5021.9074,5282.4753,2025-03-28
2025-03-28,54,09:10,1.0147,5958.9696,0.8097,4079.1469,5626.8951,5285.4126,5557.130683333333,2025-03-28
2025-03-28,55,09:20,0.9922,5929.5554,0.8225,4075.6445,5959.4001,5543.1742,5831.786066666667,2025-03-28
2025-03-28,56,09:30,0.97,5923.7828,0.7752,4005.66,6370.1625,5788.4093,6106.44145,2025-03-28
2025-03-28,57,09:40,0.9422,5907.586,0.7438,4030.6422,6450.4548,6012.1304,6381.096833333333,2025-03-28
2025-03-28,58,09:50,0.9569,5899.1262,0.7134,4007.3351,6581.2333,6216.1528,6655.752216666666,2025-03-28
2025-03-28,59,10:00,0.9977,5902.2196,0.6747,3912.57,6877.8,6409.5941,6930.4076,2025-03-28
2025-03-28,60,10:10,0.9919,5897.4793,0.6419,3874.5244,7093.2766,6599.3808,7131.372216666667,2025-03-28
2025-03-28,61,10:20,0.9588,5886.7568,0.6062,3843.1499,7395.1641,6766.7204,7332.336833333333,2025-03-28
2025-03-28,62,10:30,0.9549,5873.4708,0.6,3812.97,7702.65,6914.5923,7533.30145,2025-03-28
2025-03-28,63,10:40,0.9839,5858.0308,0.6317,3819.1441,7742.2221,7064.2053,7734.266066666667,2025-03-28
2025-03-28,64,10:50,0.799,5844.9948,0.4438,3706.1103,7877.7785,7197.4315,7935.230683333333,2025-03-28
2025-03-28,65,11:00,0.5025,5839.0587,0.167,3540.4,8179.875,7303.1142,8136.1953,2025-03-28
2025-03-28,66,11:10,0.4662,5838.7103,0.2046,3571.6937,8330.2916,7387.6848,8275.92525,2025-03-28
2025-03-28,67,11:20,0.5007,5823.4378,0.2491,3699.9985,8289.5509,7459.227,8415.655200000001,2025-03-28
2025-03-28,68,11:30,0.4827,5814.7932,0.1775,3754.0,8260.65,7520.7191,8555.38515,2025-03-28
2025-03-28,69,11:40,0.4785,5832.3951,0.1777,3647.7443,8500.5774,7568.2039,8695.1151,2025-03-28
2025-03-28,70,11:50,0.4662,5712.901,0.2152,3553.2313,8812.058,7592.1539,8834.84505,2025-03-28
2025-03-28,71,12:00,0.4432,5519.4607,0.2188,3542.94,8901.8625,7601.0433,8901.8625,2025-03-28
2025-03-28,72,12:10,0.4411,5494.7907,0.1655,3541.9547,8649.8772,7612.316,8768.319333333333,2025-03-28
2025-03-28,73,12:20,0.4551,5514.4524,0.1279,3540.7209,8524.4239,7602.6524,8634.776166666667,2025-03-28
2025-03-28,74,12:30,0.4463,5485.829,0.1269,3541.87,8544.5625,7554.1872,8501.233,2025-03-28
2025-03-28,75,12:40,0.4113,5462.3628,0.15,3539.1373,8299.4711,7472.7384,8367.689833333334,2025-03-28
2025-03-28,76,12:50,0.5682,5566.1066,0.3406,3514.7443,8037.0502,7393.4172,8234.146666666667,2025-03-28
2025-03-28,77,13:00,0.8279,5725.7548,0.575,3453.87,8031.3,7312.7979,8100.6035,2025-03-28
2025-03-28,78,13:10,0.8636,5739.4957,0.5607,3384.2605,8242.798,7194.541,7951.156266666667,2025-03-28
2025-03-28,79,13:20,0.8416,5714.6836,0.5403,3468.1296,8002.876,7053.1371,7801.7090333333335,2025-03-28
2025-03-28,80,13:30,0.8618,5717.8505,0.5949,3611.94,7486.3125,6910.4064,7652.2618,2025-03-28
2025-03-28,81,13:40,0.8623,5708.2486,0.5752,3559.2673,7503.9978,6772.4075,7502.814566666667,2025-03-28
2025-03-28,82,13:50,0.9026,5696.9182,0.5977,3547.7232,7448.1973,6607.36,7353.367333333334,2025-03-28
2025-03-28,83,14:00,0.9754,5692.2983,0.6825,3676.88,7109.475,6412.5085,7203.9201,2025-03-28
2025-03-28,84,14:10,1.0002,5687.1291,0.7082,3746.8474,6910.499,6214.0158,6938.450433333333,2025-03-28
2025-03-28,85,14:20,0.9978,5678.962,0.654,3449.166,6752.4566,6000.7112,6672.980766666667,2025-03-28
2025-03-28,86,14:30,1.0271,5669.4508,0.6308,3142.06,6530.7,5766.9816,6407.5111,2025-03-28
2025-03-28,87,14:40,1.0906,5664.1948,0.74,3487.1799,6255.4085,5521.5066,6142.041433333334,2025-03-28
2025-03-28,88,14:50,0.9376,5672.7011,0.6469,3640.7441,5876.2863,5268.781,5876.571766666667,2025-03-28
2025-03-28,89,15:00,0.6694,5682.2544,0.3889,3388.07,5598.0,5009.7152,5611.1021,2025-03-28
2025-03-28,90,15:10,0.66,5669.0195,0.3522,3342.1335,5665.4008,4743.4484,5340.071383333334,2025-03-28
2025-03-28,91,15:20,0.7217,5656.3651,0.3955,3382.7193,5434.6688,4471.224,5069.040666666667,2025-03-28
2025-03-28,92,15:30,0.7308,5657.0867,0.4132,3385.72,4873.05,4188.2025,4798.00995,2025-03-28
2025-03-28,93,15:40,0.7534,5662.6008,0.4549,3390.3079,4574.1643,3889.3931,4526.9792333333335,2025-03-28
2025-03-28,94,15:50,0.7823,5669.2596,0.5001,3332.9492,4304.3079,3594.5946,4255.948516666667,2025-03-28
2025-03-28,95,16:00,0.8055,5673.4767,0.5213,3266.28,3887.925,3303.8878,3984.9178,2025-03-28
2025-03-28,96,16:10,0.8271,5671.0146,0.5174,3313.9704,3430.5416,2998.4247,3602.1892500000004,2025-03-28
2025-03-28,97,16:20,0.8519,5661.5926,0.5418,3320.0285,3060.0036,2687.4131,3219.4607,2025-03-28
2025-03-28,98,16:30,0.8791,5665.8922,0.6071,3329.13,2785.35,2383.1779,2836.73215,2025-03-28
2025-03-28,99,16:40,0.9024,5689.0372,0.669,3475.0713,2500.2131,2089.1246,2454.0036,2025-03-28
2025-03-28,100,16:50,0.9163,5603.6614,0.675,3196.6906,2127.7904,1791.0829,2071.27505,2025-03-28
2025-03-28,101,17:00,0.9264,5466.7124,0.6433,2602.83,1729.6875,1501.7283,1688.5465,2025-03-28
2025-03-28,102,17:10,0.9462,5467.3939,0.6478,2425.4662,1441.2401,1255.1723,1424.0028166666666,2025-03-28
2025-03-28,103,17:20,0.9742,5464.727,0.6936,2509.5689,1178.026,1036.3323,1159.4591333333333,2025-03-28
2025-03-28,104,17:30,0.9862,5492.4458,0.7131,2637.23,891.45,836.7775,894.91545,2025-03-28
2025-03-28,105,17:40,0.976,5621.7308,0.6668,2754.7298,614.0896,665.2313,630.3717666666666,2025-03-28
2025-03-28,106,17:50,1.0742,5091.2126,0.8253,2795.9308,337.4407,516.6758,365.8280833333333,2025-03-28
2025-03-28,107,18:00,1.2313,4208.5688,1.1153,2770.27,109.7625,386.6731,109.7625,2025-03-28
2025-03-28,108,18:10,1.2561,4122.7611,1.1694,2750.7858,13.426,275.7933,91.46875,2025-03-28
2025-03-28,109,18:20,1.2447,4255.9358,1.1286,2740.7747,0.0,182.9526,73.17500000000001,2025-03-28
2025-03-28,110,18:30,1.2545,4225.9524,1.1124,2678.86,0.0,108.3414,54.88125,2025-03-28
2025-03-28,111,18:40,1.2522,4233.3384,1.0924,2518.5806,0.6721,54.3121,36.587500000000006,2025-03-28
2025-03-28,112,18:50,1.2881,4246.4625,1.0632,2450.424,0.0,18.6569,18.293750000000003,2025-03-28
2025-03-28,113,19:00,1.3466,4239.1795,1.0708,2539.74,0.0,0.2753,0.0,2025-03-28
2025-03-28,114,19:10,1.3523,4244.6684,1.1561,2674.4471,0.0483,0.2296,0.0,2025-03-28
2025-03-28,115,19:20,1.3445,4251.9187,1.1711,2774.0237,0.0,0.6007,0.0,2025-03-28
2025-03-28,116,19:30,1.3483,4256.6813,1.1196,2807.66,0.0,0.0,0.0,2025-03-28
2025-03-28,117,19:40,1.349,4267.3947,1.1459,2795.1401,0.0035,0.0,0.0,2025-03-28
2025-03-28,118,19:50,1.3473,4269.975,1.1622,2794.3116,0.0,0.0,0.0,2025-03-28
2025-03-28,119,20:00,1.3482,4268.6702,1.1292,2754.97,0.0,0.0,0.0,2025-03-28
2025-03-28,120,20:10,1.3513,4282.2245,1.1081,2613.6915,0.0,0.0,0.0,2025-03-28
2025-03-28,121,20:20,1.34,4291.7049,1.1273,2699.1351,0.0,0.0,0.0,2025-03-28
2025-03-28,122,20:30,1.3489,4291.3611,1.1753,2903.24,0.0,0.0,0.0,2025-03-28
2025-03-28,123,20:40,1.3952,4293.9182,1.1837,2759.2968,0.0,0.0,0.0,2025-03-28
2025-03-28,124,20:50,1.2226,4295.2135,0.9941,2507.8797,0.0,0.0,0.0,2025-03-28
2025-03-28,125,21:00,0.9332,4302.0307,0.7468,2521.48,0.0,0.0,0.0,2025-03-28
2025-03-28,126,21:10,0.9068,4320.9618,0.7649,2919.4909,0.0,0.0,0.0,2025-03-28
2025-03-28,127,21:20,0.9371,4302.3292,0.8284,3048.1933,0.0,0.0,0.0,2025-03-28
2025-03-28,128,21:30,0.9371,4322.6758,0.83,2882.49,0.0,0.0,0.0,2025-03-28
2025-03-28,129,21:40,0.9871,4428.8083,0.8365,2933.7001,0.0,0.0,0.0,2025-03-28
2025-03-28,130,21:50,0.7764,4030.1614,0.6238,2617.9805,0.0,0.0,0.0,2025-03-28
2025-03-28,131,22:00,0.4209,3362.7419,0.2851,2081.95,0.0,0.0,0.0,2025-03-28
2025-03-28,132,22:10,0.3859,3309.3934,0.1974,2146.8148,0.0,0.0,0.0,2025-03-28
2025-03-28,133,22:20,0.4368,3412.9563,0.2961,2305.7589,0.0,0.0,0.0,2025-03-28
2025-03-28,134,22:30,0.4198,3381.9313,0.386,2317.22,0.0,0.0,0.0,2025-03-28
2025-03-28,135,22:40,0.4186,3386.5592,0.331,2429.8391,0.0,0.0,0.0,2025-03-28
2025-03-28,136,22:50,0.4241,3400.4846,0.2906,2432.5393,0.0,0.0,0.0,2025-03-28
2025-03-28,137,23:00,0.4237,3399.2426,0.317,2289.37,0.0,0.0,0.0,2025-03-28
2025-03-28,138,23:10,0.4248,3406.9809,0.3129,2234.4039,0.0,0.0,0.0,2025-03-28
2025-03-28,139,23:20,0.424,3416.1518,0.3038,2383.8318,0.0,0.0,0.0,2025-03-28
2025-03-28,140,23:30,0.422,3421.9811,0.3187,2570.71,0.0,0.0,0.0,2025-03-28
2025-03-28,141,23:40,0.424,3429.6923,0.3465,2521.3545,0.0,0.0,0.0,2025-03-28
2025-03-28,142,23:50,0.4271,3439.061,0.3378,2520.3952,0.0,0.0,0.0,2025-03-28
2025-03-28,143,24:00,0.4276,3444.7259,0.311,2623.15,0.0,0.0,0.0,2025-03-28
2025-03-29,0,00:10,0.4248,3439.8466,0.3311,2589.6557,0.0,0.0,0.0,2025-03-29
2025-03-29,1,00:20,0.4245,3437.9792,0.3437,2483.2197,0.0,0.0,0.0,2025-03-29
2025-03-29,2,00:30,0.4269,3444.3031,0.3402,2397.61,0.0,0.0,0.0,2025-03-29
2025-03-29,3,00:40,0.4272,3454.4437,0.3615,2385.5338,0.0,0.0,0.0,2025-03-29
2025-03-29,4,00:50,0.4271,3458.8273,0.3449,2522.0161,0.0,0.0,0.0,2025-03-29
2025-03-29,5,01:00,0.4285,3459.8401,0.318,2633.28,0.0,0.0,0.0,2025-03-29
2025-03-29,6,01:10,0.4311,3467.1582,0.3725,2474.0337,0.0,0.0,0.0,2025-03-29
2025-03-29,7,01:20,0.4302,3467.9632,0.3966,2503.1914,0.0,0.0,0.0,2025-03-29
2025-03-29,8,01:30,0.4279,3466.9683,0.3689,2688.88,0.0,0.0,0.0,2025-03-29
2025-03-29,9,01:40,0.4312,3482.4927,0.3758,2550.9202,0.0,0.0,0.0,2025-03-29
2025-03-29,10,01:50,0.4333,3495.0841,0.3696,2473.6422,0.0,0.0,0.0,2025-03-29
2025-03-29,11,02:00,0.4311,3498.4443,0.3404,2591.08,0.0,0.0,0.0,2025-03-29
2025-03-29,12,02:10,0.4293,3505.2295,0.3379,2632.3018,0.0,0.0,0.0,2025-03-29
2025-03-29,13,02:20,0.4324,3512.6387,0.3577,2601.4124,0.0,0.0,0.0,2025-03-29
2025-03-29,14,02:30,0.4367,3516.8685,0.3775,2571.24,0.0,0.0,0.0,2025-03-29
2025-03-29,15,02:40,0.4348,3517.9246,0.3786,2598.2696,0.0,0.0,0.0,2025-03-29
2025-03-29,16,02:50,0.4335,3518.5518,0.3718,2689.2664,0.0,0.0,0.0,2025-03-29
2025-03-29,17,03:00,0.4357,3521.0976,0.351,2717.74,0.0,0.0,0.0,2025-03-29
2025-03-29,18,03:10,0.4374,3526.9261,0.3056,2557.2807,0.0,0.0,0.0,2025-03-29
2025-03-29,19,03:20,0.4371,3537.2854,0.3045,2545.325,0.0,0.0,0.0,2025-03-29
2025-03-29,20,03:30,0.4356,3544.8808,0.3412,2681.37,0.0,0.0,0.0,2025-03-29
2025-03-29,21,03:40,0.4353,3541.2787,0.34,2627.8104,0.0,0.0,0.0,2025-03-29
2025-03-29,22,03:50,0.436,3546.3976,0.3278,2516.2901,0.0,0.0,0.0,2025-03-29
2025-03-29,23,04:00,0.4378,3560.207,0.3223,2526.66,0.0,0.0,0.0,2025-03-29
2025-03-29,24,04:10,0.4401,3561.9581,0.3212,2686.4112,0.0,0.0,0.0,2025-03-29
2025-03-29,25,04:20,0.4389,3556.7183,0.3789,2725.4984,0.0053,0.0,0.0,2025-03-29
2025-03-29,26,04:30,0.4364,3560.0272,0.4323,2652.33,0.0,0.0,0.0,2025-03-29
2025-03-29,27,04:40,0.4393,3580.654,0.362,2730.6698,0.0,0.5994,0.0,2025-03-29
2025-03-29,28,04:50,0.4422,3586.916,0.3399,2841.4813,0.0738,0.2345,0.0,2025-03-29
2025-03-29,29,05:00,0.4395,3571.2635,0.381,2854.24,0.0,0.2885,0.0,2025-03-29
2025-03-29,30,05:10,0.4333,3562.3171,0.3369,2759.6921,0.0,18.6781,21.035533333333333,2025-03-29
2025-03-29,31,05:20,0.4439,3591.3809,0.3235,2677.1466,1.028,54.4698,42.07106666666667,2025-03-29
2025-03-29,32,05:30,0.4301,3579.7045,0.3374,2661.6,0.0,108.9718,63.1066,2025-03-29
2025-03-29,33,05:40,0.3713,3486.119,0.2839,2656.8128,0.0,184.1603,84.14213333333333,2025-03-29
2025-03-29,34,05:50,0.5708,3823.8994,0.4368,2553.5246,19.1878,277.0582,105.17766666666667,2025-03-29
2025-03-29,35,06:00,0.9099,4398.0727,0.725,2457.33,131.475,388.5494,131.475,2025-03-29
2025-03-29,36,06:10,0.9368,4454.0123,0.7728,2590.4111,370.0296,521.2803,409.0151333333333,2025-03-29
2025-03-29,37,06:20,0.8758,4371.7919,0.7359,2740.9834,654.6254,672.7677,686.5552666666667,2025-03-29
2025-03-29,38,06:30,0.8759,4392.953,0.7222,2766.67,935.8875,844.2261,964.0954,2025-03-29
2025-03-29,39,06:40,0.8601,4384.5956,0.6819,2755.4274,1220.3867,1039.6744,1241.6355333333333,2025-03-29
2025-03-29,40,06:50,0.8442,4434.7757,0.6718,2975.6447,1497.6007,1259.3375,1519.1756666666668,2025-03-29
2025-03-29,41,07:00,0.8334,4523.4561,0.6835,3299.27,1800.6,1508.6318,1796.7158,2025-03-29
2025-03-29,42,07:10,0.8092,4524.0721,0.6499,3317.8725,2181.7293,1791.4107,2153.7214833333333,2025-03-29
2025-03-29,43,07:20,0.7972,4545.8867,0.6413,3250.5496,2578.4887,2085.4865,2510.7271666666666,2025-03-29
2025-03-29,44,07:30,0.7644,4523.2418,0.6401,3268.23,2949.075,2381.2611,2867.73285,2025-03-29
2025-03-29,45,07:40,0.6899,4383.3566,0.5795,3323.0786,3299.7659,2683.1752,3224.738533333333,2025-03-29
2025-03-29,46,07:50,0.86,4910.4599,0.6704,3334.0402,3630.2725,2986.3552,3581.744216666667,2025-03-29
2025-03-29,47,08:00,1.1617,5799.7327,0.8536,3266.64,3958.0125,3289.204,3938.7499,2025-03-29
2025-03-29,48,08:10,1.1683,5884.826,0.8419,3156.2916,4307.7303,3593.3613,4224.22685,2025-03-29
2025-03-29,49,08:20,1.0956,5748.0713,0.793,3103.0105,4653.7272,3890.7332,4509.7038,2025-03-29
2025-03-29,50,08:30,1.0849,5769.0581,0.7761,3116.89,4953.7875,4181.3417,4795.1807499999995,2025-03-29
2025-03-29,51,08:40,1.061,5754.2105,0.7075,3161.5291,5179.3877,4471.7657,5080.6577,2025-03-29
2025-03-29,52,08:50,1.043,5824.1807,0.6969,3420.6906,5375.1999,4752.8272,5366.13465,2025-03-29
2025-03-29,53,09:00,1.036,5954.2601,0.7547,3773.93,5687.8875,5021.9074,5651.6116,2025-03-29
2025-03-29,54,09:10,1.0147,5958.9696,0.7705,3864.2226,6194.6119,5285.4126,5871.191083333333,2025-03-29
2025-03-29,55,09:20,0.9922,5929.5554,0.7491,3822.8344,6393.3992,5543.1742,6090.770566666667,2025-03-29
2025-03-29,56,09:30,0.97,5923.7828,0.7101,3747.47,6398.2875,5788.4093,6310.35005,2025-03-29
2025-03-29,57,09:40,0.9422,5907.586,0.665,3628.155,6789.584,6012.1304,6529.929533333333,2025-03-29
2025-03-29,58,09:50,0.9569,5899.1262,0.6547,3650.2456,7001.579,6216.1528,6749.509016666667,2025-03-29
2025-03-29,59,10:00,0.9977,5902.2196,0.6614,3769.07,6987.375,6409.5941,6969.0885,2025-03-29
2025-03-29,60,10:10,0.9919,5897.4793,0.6278,3753.2365,7279.2038,6599.3808,7253.907366666666,2025-03-29
2025-03-29,61,10:20,0.9588,5886.7568,0.601,3738.6218,7498.4454,6766.7204,7538.726233333334,2025-03-29
2025-03-29,62,10:30,0.9549,5873.4708,0.6085,3766.97,7652.6625,6914.5923,7823.5451,2025-03-29
2025-03-29,63,10:40,0.9839,5858.0308,0.6019,3731.7849,8147.9865,7064.2053,8108.363966666668,2025-03-29
2025-03-29,64,10:50,0.799,5844.9948,0.431,3688.5536,8516.3867,7197.4315,8393.182833333334,2025-03-29
2025-03-29,65,11:00,0.5025,5839.0587,0.2124,3708.23,8585.775,7303.1142,8678.0017,2025-03-29
2025-03-29,66,11:10,0.4662,5838.7103,0.2187,3795.6177,8672.0374,7387.6848,8727.430583333335,2025-03-29
2025-03-29,67,11:20,0.5007,5823.4378,0.1935,3805.4472,8940.6524,7459.227,8776.859466666667,2025-03-29
2025-03-29,68,11:30,0.4827,5814.7932,0.0913,3694.15,9127.0875,7520.7191,8826.28835,2025-03-29
2025-03-29,69,11:40,0.4785,5832.3951,0.1258,3571.6091,8840.6642,7568.2039,8875.717233333335,2025-03-29
2025-03-29,70,11:50,0.4662,5712.901,0.1666,3594.346,8701.1143,7592.1539,8925.146116666667,2025-03-29
2025-03-29,71,12:00,0.4432,5519.4607,0.1502,3667.85,8863.2375,7601.0433,8863.2375,2025-03-29
2025-03-29,72,12:10,0.4411,5494.7907,0.1502,3561.3151,8875.8023,7612.316,8780.690866666666,2025-03-29
2025-03-29,73,12:20,0.4551,5514.4524,0.1614,3530.7983,8752.7541,7602.6524,8698.144233333333,2025-03-29
2025-03-29,74,12:30,0.4463,5485.829,0.152,3669.9,8681.625,7554.1872,8615.597600000001,2025-03-29
2025-03-29,75,12:40,0.4113,5462.3628,0.1329,3778.406,8788.7585,7472.7384,8533.050966666668,2025-03-29
2025-03-29,76,12:50,0.5682,5566.1066,0.291,3644.3578,8771.6098,7393.4172,8450.504333333334,2025-03-29
2025-03-29,77,13:00,0.8279,5725.7548,0.5308,3405.07,8522.6625,7312.7979,8367.9577,2025-03-29
2025-03-29,78,13:10,0.8636,5739.4957,0.553,3420.4687,8231.9061,7194.541,8290.1123,2025-03-29
2025-03-29,79,13:20,0.8416,5714.6836,0.5414,3547.3944,8062.291,7053.1371,8212.2669,2025-03-29
2025-03-29,80,13:30,0.8618,5717.8505,0.5919,3574.28,8032.725,6910.4064,8134.4215,2025-03-29
2025-03-29,81,13:40,0.8623,5708.2486,0.6032,3426.5397,8051.9024,6772.4075,8056.5761,2025-03-29
2025-03-29,82,13:50,0.9026,5696.9182,0.54,3326.6341,8115.3847,6607.36,7978.7307,2025-03-29
2025-03-29,83,14:00,0.9754,5692.2983,0.4811,3432.25,8057.7,6412.5085,7900.8853,2025-03-29
2025-03-29,84,14:10,1.0002,5687.1291,0.5449,3666.9386,7672.4201,6214.0158,7604.118933333333,2025-03-29
2025-03-29,85,14:20,0.9978,5678.962,0.6302,3600.624,7311.0319,6000.7112,7307.3525666666665,2025-03-29
2025-03-29,86,14:30,1.0271,5669.4508,0.6984,3386.63,7121.8875,5766.9816,7010.5862,2025-03-29
2025-03-29,87,14:40,1.0906,5664.1948,0.7629,3565.6755,6927.6557,5521.5066,6713.819833333333,2025-03-29
2025-03-29,88,14:50,0.9376,5672.7011,0.5889,3580.9424,6630.0589,5268.781,6417.053466666666,2025-03-29
2025-03-29,89,15:00,0.6694,5682.2544,0.3033,3367.98,6228.0,5009.7152,6120.2871,2025-03-29
2025-03-29,90,15:10,0.66,5669.0195,0.3041,3432.7563,5783.9567,4743.4484,5700.590666666666,2025-03-29
2025-03-29,91,15:20,0.7217,5656.3651,0.3861,3484.3066,5322.917,4471.224,5280.8942333333325,2025-03-29
2025-03-29,92,15:30,0.7308,5657.0867,0.4359,3430.36,4921.8375,4188.2025,4861.1978,2025-03-29
2025-03-29,93,15:40,0.7534,5662.6008,0.5344,3488.2187,4640.6078,3889.3931,4441.501366666666,2025-03-29
2025-03-29,94,15:50,0.7823,5669.2596,0.5587,3499.3611,4234.1436,3594.5946,4021.8049333333333,2025-03-29
2025-03-29,95,16:00,0.8055,5673.4767,0.5249,3471.1,3651.0,3303.8878,3602.1085,2025-03-29
2025-03-29,96,16:10,0.8271,5671.0146,0.5842,3559.7527,3101.6726,2998.4247,3299.6814666666664,2025-03-29
2025-03-29,97,16:20,0.8519,5661.5926,0.6582,3481.455,2752.5741,2687.4131,2997.254433333333,2025-03-29
2025-03-29,98,16:30,0.8791,5665.8922,0.6679,3313.24,2538.1875,2383.1779,2694.8273999999997,2025-03-29
2025-03-29,99,16:40,0.9024,5689.0372,0.6181,3380.237,2250.9223,2089.1246,2392.4003666666667,2025-03-29
