date,slot,time_end,price_fixed_yuan_per_kwh,price_volatile_yuan_per_kwh,load_actual_kw,pv_actual_kw,pv_forecast_q1_kw,pv_forecast_q3_latest_kw,issue_datetime,weekday,month,holiday_name,is_holiday,is_makeup_workday,is_weekend,is_workday,day_type,load_actual_kw_original,load_actual_kw_was_missing,load_actual_kw_was_outlier,load_actual_kw_was_repaired,pv_actual_kw_original,pv_actual_kw_was_missing,pv_actual_kw_was_outlier,pv_actual_kw_was_repaired,load_actual_kw_z,pv_actual_kw_z
2025-02-27,116,19:30,1.3483,1.317,4371.54,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4371.54,False,False,False,0.0,False,False,False,-0.2285354395643038,-0.8118383983925892
2025-02-27,117,19:40,1.349,1.2926,4322.0496,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4322.0496,False,False,False,0.0,False,False,False,-0.26360154102598377,-0.8118383983925892
2025-02-27,118,19:50,1.3473,1.2337,4276.8679,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4276.8679,False,False,False,0.0,False,False,False,-0.2956147410892526,-0.8118383983925892
2025-02-27,119,20:00,1.3482,1.2151,4284.74,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4284.74,False,False,False,0.0,False,False,False,-0.29003701576643287,-0.8118383983925892
2025-02-27,120,20:10,1.3513,1.2986,4335.7146,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4335.7146,False,False,False,0.0,False,False,False,-0.25391929403517627,-0.8118383983925892
2025-02-27,121,20:20,1.34,1.3129,4353.9167,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4353.9167,False,False,False,0.0,False,False,False,-0.24102231430949955,-0.8118383983925892
2025-02-27,122,20:30,1.3489,1.277,4346.77,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4346.77,False,False,False,0.0,False,False,False,-0.24608606217405846,-0.8118383983925892
2025-02-27,123,20:40,1.3952,1.338,4382.7569,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4382.7569,False,False,False,0.0,False,False,False,-0.22058777792718767,-0.8118383983925892
2025-02-27,124,20:50,1.2226,1.1803,4382.633,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4382.633,False,False,False,0.0,False,False,False,-0.22067556646741202,-0.8118383983925892
2025-02-27,125,21:00,0.9332,0.8943,4350.82,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4350.82,False,False,False,0.0,False,False,False,-0.24321646098029606,-0.8118383983925892
2025-02-27,126,21:10,0.9068,0.9117,4379.5757,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4379.5757,False,False,False,0.0,False,False,False,-0.22284179652412558,-0.8118383983925892
2025-02-27,127,21:20,0.9371,0.9498,4428.9821,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4428.9821,False,False,False,0.0,False,False,False,-0.18783521271683468,-0.8118383983925892
2025-02-27,128,21:30,0.9371,0.9122,4498.4,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4498.4,False,False,False,0.0,False,False,False,-0.1386496105665843,-0.8118383983925892
2025-02-27,129,21:40,0.9871,0.952,4531.2941,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,4531.2941,False,False,False,0.0,False,False,False,-0.1153427096708415,-0.8118383983925892
2025-02-27,130,21:50,0.7764,0.7578,3996.5658,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3996.5658,False,False,False,0.0,False,False,False,-0.49422097337919246,-0.8118383983925892
2025-02-27,131,22:00,0.4209,0.4201,3236.97,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3236.97,False,False,False,0.0,False,False,False,-1.0324276436155642,-0.8118383983925892
2025-02-27,132,22:10,0.3859,0.3848,3195.4129,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3195.4129,False,False,False,0.0,False,False,False,-1.0618726568919408,-0.8118383983925892
2025-02-27,133,22:20,0.4368,0.4405,3273.6166,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3273.6166,False,False,False,0.0,False,False,False,-1.006461933218687,-0.8118383983925892
2025-02-27,134,22:30,0.4198,0.4249,3192.08,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3192.08,False,False,False,0.0,False,False,False,-1.0642341615385316,-0.8118383983925892
2025-02-27,135,22:40,0.4186,0.3923,3262.9858,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3262.9858,False,False,False,0.0,False,False,False,-1.0139943175077375,-0.8118383983925892
2025-02-27,136,22:50,0.4241,0.3851,3316.6853,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3316.6853,False,False,False,0.0,False,False,False,-0.9759458855807073,-0.8118383983925892
2025-02-27,137,23:00,0.4237,0.4055,3314.16,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3314.16,False,False,False,0.0,False,False,False,-0.9777351704929568,-0.8118383983925892
2025-02-27,138,23:10,0.4248,0.4204,3385.029,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3385.029,False,False,False,0.0,False,False,False,-0.9275214008631332,-0.8118383983925892
2025-02-27,139,23:20,0.424,0.3987,3315.2527,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3315.2527,False,False,False,0.0,False,False,False,-0.9769609450054443,-0.8118383983925892
2025-02-27,140,23:30,0.422,0.3714,3201.78,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3201.78,False,False,False,0.0,False,False,False,-1.0573612895435929,-0.8118383983925892
2025-02-27,141,23:40,0.424,0.3945,3301.187,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,3301.187,False,False,False,0.0,False,False,False,-0.9869271053785583,-0.8118383983925892
2025-02-27,142,23:50,0.4271,0.3839,2955.6871,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,2955.6871,False,False,False,0.0,False,False,False,-1.2317288153748476,-0.8118383983925892
2025-02-27,143,24:00,0.4276,0.3235,2323.87,0.0,0.0,0.0,2025-02-27,3,2,,False,False,False,True,workday,2323.87,False,False,False,0.0,False,False,False,-1.6793987176957936,-0.8118383983925892
2025-02-28,0,00:10,0.4248,0.2924,2298.0528,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2298.0528,False,False,False,0.0,False,False,False,-1.6976913270636,-0.8118383983925892
2025-02-28,1,00:20,0.4245,0.3305,2521.2007,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2521.2007,False,False,False,0.0,False,False,False,-1.5395813319461455,-0.8118383983925892
2025-02-28,2,00:30,0.4269,0.3714,2612.24,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2612.24,False,False,False,0.0,False,False,False,-1.475076027264827,-0.8118383983925892
2025-02-28,3,00:40,0.4272,0.317,2546.2529,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2546.2529,False,False,False,0.0,False,False,False,-1.5218307583593833,-0.8118383983925892
2025-02-28,4,00:50,0.4271,0.317,2515.4946,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2515.4946,False,False,False,0.0,False,False,False,-1.543624352037931,-0.8118383983925892
2025-02-28,5,01:00,0.4285,0.3638,2578.29,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2578.29,False,False,False,0.0,False,False,False,-1.499131079247111,-0.8118383983925892
2025-02-28,6,01:10,0.4311,0.305,2623.4325,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2623.4325,False,False,False,0.0,False,False,False,-1.467145654089224,-0.8118383983925892
2025-02-28,7,01:20,0.4302,0.2839,2605.5697,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2605.5697,False,False,False,0.0,False,False,False,-1.479802225003779,-0.8118383983925892
2025-02-28,8,01:30,0.4279,0.3513,2594.81,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2594.81,False,False,False,0.0,False,False,False,-1.4874259405505768,-0.8118383983925892
2025-02-28,9,01:40,0.4312,0.3995,2679.3176,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2679.3176,False,False,False,0.0,False,False,False,-1.4275486294784683,-0.8118383983925892
2025-02-28,10,01:50,0.4333,0.3646,2644.4747,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2644.4747,False,False,False,0.0,False,False,False,-1.452236339956039,-0.8118383983925892
2025-02-28,11,02:00,0.4311,0.3106,2491.34,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2491.34,False,False,False,0.0,False,False,False,-1.5607389369749347,-0.8118383983925892
2025-02-28,12,02:10,0.4293,0.3564,2473.1831,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2473.1831,False,False,False,0.0,False,False,False,-1.5736038905342025,-0.8118383983925892
2025-02-28,13,02:20,0.4324,0.3861,2672.6694,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2672.6694,False,False,False,0.0,False,False,False,-1.432259168405968,-0.8118383983925892
2025-02-28,14,02:30,0.4367,0.3676,2905.96,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2905.96,False,False,False,0.0,False,False,False,-1.2669626290840743,-0.8118383983925892
2025-02-28,15,02:40,0.4348,0.3797,2861.3881,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2861.3881,False,False,False,0.0,False,False,False,-1.2985437593182179,-0.8118383983925892
2025-02-28,16,02:50,0.4335,0.3743,2605.6504,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2605.6504,False,False,False,0.0,False,False,False,-1.479745045542955,-0.8118383983925892
2025-02-28,17,03:00,0.4357,0.3455,2464.38,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2464.38,False,False,False,0.0,False,False,False,-1.5798412698598356,-0.8118383983925892
2025-02-28,18,03:10,0.4374,0.3451,2724.9008,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2724.9008,False,False,False,0.0,False,False,False,-1.3952509491980893,-0.8118383983925892
2025-02-28,19,03:20,0.4371,0.3537,2896.6859,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2896.6859,False,False,False,0.0,False,False,False,-1.2735337324003897,-0.8118383983925892
2025-02-28,20,03:30,0.4356,0.3515,2817.77,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2817.77,False,False,False,0.0,False,False,False,-1.329449080757643,-0.8118383983925892
2025-02-28,21,03:40,0.4353,0.3402,2785.3559,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2785.3559,False,False,False,0.0,False,False,False,-1.3524158807711617,-0.8118383983925892
2025-02-28,22,03:50,0.436,0.3368,2834.2144,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2834.2144,False,False,False,0.0,False,False,False,-1.317797507950059,-0.8118383983925892
2025-02-28,23,04:00,0.4378,0.3448,2930.33,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2930.33,False,False,False,0.0,False,False,False,-1.2496954238761726,-0.8118383983925892
2025-02-28,24,04:10,0.4401,0.3504,3014.8577,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,3014.8577,False,False,False,0.0,False,False,False,-1.1898038710796208,-0.8118383983925892
2025-02-28,25,04:20,0.4389,0.3375,2933.6649,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2933.6649,False,False,False,0.0,False,False,False,-1.2473325021425723,-0.8118383983925892
2025-02-28,26,04:30,0.4364,0.3289,2836.01,0.0,0.0,0.0,2025-02-28,4,2,,False,False,False,True,workday,2836.01,False,False,False,0.0,False,False,False,-1.3165252472331401,-0.8118383983925892
2025-02-28,27,04:40,0.4393,0.3652,3028.6659,0.0,0.5994,0.0,2025-02-28,4,2,,False,False,False,True,workday,3028.6659,False,False,False,0.0,False,False,False,-1.1800201606589498,-0.8118383983925892
2025-02-28,28,04:50,0.4422,0.4038,3156.8607,0.01,0.2345,0.0,2025-02-28,4,2,,False,False,False,True,workday,3156.8607,False,False,False,0.01,False,False,False,-1.089188567791246,-0.8118350739079794
2025-02-28,29,05:00,0.4395,0.4054,3091.92,0.0,0.2885,0.0,2025-02-28,4,2,,False,False,False,True,workday,3091.92,False,False,False,0.0,False,False,False,-1.1352018789625549,-0.8118383983925892
2025-02-28,30,05:10,0.4333,0.3696,3042.7074,0.0,18.6781,0.0,2025-02-28,4,2,,False,False,False,True,workday,3042.7074,False,False,False,0.0,False,False,False,-1.1700711470386482,-0.8118383983925892
2025-02-28,31,05:20,0.4439,0.3491,2993.6964,0.14,54.4698,0.0,2025-02-28,4,2,,False,False,False,True,workday,2993.6964,False,False,False,0.14,False,False,False,-1.2047975727442075,-0.8117918556080527
2025-02-28,32,05:30,0.4301,0.3501,3000.31,0.0,108.9718,0.0,2025-02-28,4,2,,False,False,False,True,workday,3000.31,False,False,False,0.0,False,False,False,-1.2001115494219676,-0.8118383983925892
2025-02-28,33,05:40,0.3713,0.3613,3146.9015,0.0,184.1603,0.0,2025-02-28,4,2,,False,False,False,True,workday,3146.9015,False,False,False,0.0,False,False,False,-1.0962450942625854,-0.8118383983925892
2025-02-28,34,05:50,0.5708,0.5278,3127.7924,1.9496,277.0582,0.0,2025-02-28,4,2,,False,False,False,True,workday,3127.7924,False,False,False,1.9496,False,False,False,-1.1097847229469646,-0.8111902568730717
2025-02-28,35,06:00,0.9099,0.7597,2988.86,0.0,388.5494,0.0,2025-02-28,4,2,,False,False,False,True,workday,2988.86,False,False,False,0.0,False,False,False,-1.2082243725500135,-0.8118383983925892
2025-02-28,36,06:10,0.9368,0.7948,3077.2879,0.0,521.2803,167.00861666666668,2025-02-28,4,2,,False,False,False,True,workday,3077.2879,False,False,False,0.0,False,False,False,-1.1455693583766928,-0.8118383983925892
2025-02-28,37,06:20,0.8758,0.7707,3153.3232,34.3002,672.7677,334.01723333333337,2025-02-28,4,2,,False,False,False,True,workday,3153.3232,False,False,False,34.3002,False,False,False,-1.091695040438885,-0.8004353496914411
2025-02-28,38,06:30,0.8759,0.7774,3050.02,192.9375,844.2261,501.0258500000001,2025-02-28,4,2,,False,False,False,True,workday,3050.02,False,False,False,192.9375,False,False,False,-1.1648898518066702,-0.7476966234531502
2025-02-28,39,06:40,0.8601,0.7731,2902.7461,468.5633,1039.6744,668.0344666666667,2025-02-28,4,2,,False,False,False,True,workday,2902.7461,False,False,False,468.5633,False,False,False,-1.2692398170536139,-0.65606525043804
2025-02-28,40,06:50,0.8442,0.7855,3129.0115,748.5048,1259.3375,835.0430833333334,2025-02-28,4,2,,False,False,False,True,workday,3129.0115,False,False,False,748.5048,False,False,False,-1.1089209375604665,-0.5629991295998982
2025-02-28,41,07:00,0.8334,0.7946,3551.36,1008.8625,1508.6318,1002.0517,2025-02-28,4,2,,False,False,False,True,workday,3551.36,False,False,False,1008.8625,False,False,False,-0.8096686511940513,-0.47644361293180626
2025-02-28,42,07:10,0.8092,0.7492,3576.1038,1311.598,1791.4107,1331.7894666666666,2025-02-28,4,2,,False,False,False,True,workday,3576.1038,False,False,False,1311.598,False,False,False,-0.7921365924241178,-0.3757996618741915
2025-02-28,43,07:20,0.7972,0.7363,3576.6763,1595.8657,2085.4865,1661.5272333333337,2025-02-28,4,2,,False,False,False,True,workday,3576.6763,False,False,False,1595.8657,False,False,False,-0.7917309512677154,-0.281295302504178
2025-02-28,44,07:30,0.7644,0.7379,3718.49,1856.4,2381.2611,1991.265,2025-02-28,4,2,,False,False,False,True,workday,3718.49,False,False,False,1856.4,False,False,False,-0.691249775264768,-0.19468107543787783
2025-02-28,45,07:40,0.6899,0.6732,3745.051,2169.7578,2683.1752,2321.002766666667,2025-02-28,4,2,,False,False,False,True,workday,3745.051,False,False,False,2169.7578,False,False,False,-0.6724301512382156,-0.09050575709324427
2025-02-28,46,07:50,0.86,0.7587,3554.1943,2584.0398,2986.3552,2650.7405333333336,2025-02-28,4,2,,False,False,False,True,workday,3554.1943,False,False,False,2584.0398,False,False,False,-0.8076604263388705,0.04722165621656173
2025-02-28,47,08:00,1.1617,0.9518,3396.94,3015.2625,3289.204,2980.4783,2025-02-28,4,2,,False,False,False,True,workday,3396.94,False,False,False,3015.2625,False,False,False,-0.9190819391794516,0.19058097916921338
2025-02-28,48,08:10,1.1683,0.9699,3602.7566,3328.8363,3593.3613,3278.49765,2025-02-28,4,2,,False,False,False,True,workday,3602.7566,False,False,False,3328.8363,False,False,False,-0.7732519241038399,0.2948281063814177
2025-02-28,49,08:20,1.0956,0.9051,3608.8884,3674.0832,3890.7332,3576.5170000000003,2025-02-28,4,2,,False,False,False,True,workday,3608.8884,False,False,False,3674.0832,False,False,False,-0.7689072770421327,0.40960490694294166
2025-02-28,50,08:30,1.0849,0.8574,3360.94,4052.1,4181.3417,3874.53635,2025-02-28,4,2,,False,False,False,True,workday,3360.94,False,False,False,4052.1,False,False,False,-0.9445895053462332,0.5352760103257829
2025-02-28,51,08:40,1.061,0.8345,3400.7755,4310.8872,4471.7657,4172.5557,2025-02-28,4,2,,False,False,False,True,workday,3400.7755,False,False,False,4310.8872,False,False,False,-0.9163643205674323,0.621309416685913
2025-02-28,52,08:50,1.043,0.8305,3714.08,4561.9443,4752.8272,4470.57505,2025-02-28,4,2,,False,False,False,True,workday,3714.08,False,False,False,4561.9443,False,False,False,-0.6943744521201987,0.7047729631978572
2025-02-28,53,09:00,1.036,0.8385,4095.26,4840.0125,5021.9074,4768.5944,2025-02-28,4,2,,False,False,False,True,workday,4095.26,False,False,False,4840.0125,False,False,False,-0.42429183902425954,0.7972163083340537
2025-02-28,54,09:10,1.0147,0.852,4342.7814,5098.8143,5285.4126,5091.35425,2025-02-28,4,2,,False,False,False,True,workday,4342.7814,False,False,False,5098.8143,False,False,False,-0.24891215879663736,0.8832545684417141
2025-02-28,55,09:20,0.9922,0.8581,4445.4841,5533.4744,5543.1742,5414.1141,2025-02-28,4,2,,False,False,False,True,workday,4445.4841,False,False,False,5533.4744,False,False,False,-0.1761428278033842,1.0277566497341226
2025-02-28,56,09:30,0.97,0.8319,4383.4,6065.4375,5788.4093,5736.87395,2025-02-28,4,2,,False,False,False,True,workday,4383.4,False,False,False,6065.4375,False,False,False,-0.22013211359935878,1.2046069636248193
2025-02-28,57,09:40,0.9422,0.7612,4160.6017,6394.5233,6012.1304,6059.6338000000005,2025-02-28,4,2,,False,False,False,True,workday,4160.6017,False,False,False,6394.5233,False,False,False,-0.37799440190759315,1.314011031363674
2025-02-28,58,09:50,0.9569,0.7219,4086.8289,6667.5229,6216.1528,6382.39365,2025-02-28,4,2,,False,False,False,True,workday,4086.8289,False,False,False,6667.5229,False,False,False,-0.4302656401661695,1.4047693282305707
2025-02-28,59,10:00,0.9977,0.7289,4138.37,6941.2875,6409.5941,6705.1535,2025-02-28,4,2,,False,False,False,True,workday,4138.37,False,False,False,6941.2875,False,False,False,-0.39374652853953884,1.4957819481701138
2025-02-28,60,10:10,0.9919,0.7243,4039.3875,7104.8375,6599.3808,6708.529616666667,2025-02-28,4,2,,False,False,False,True,workday,4039.3875,False,False,False,7104.8375,False,False,False,-0.4638799359868572,1.5501538939626383
2025-02-28,61,10:20,0.9588,0.6906,4121.818,7196.0428,6766.7204,6711.905733333334,2025-02-28,4,2,,False,False,False,True,workday,4121.818,False,False,False,7196.0428,False,False,False,-0.4054743406282211,1.5804749555804367
2025-02-28,62,10:30,0.9549,0.6709,4289.48,7262.5125,6914.5923,6715.28185,2025-02-28,4,2,,False,False,False,True,workday,4289.48,False,False,False,7262.5125,False,False,False,-0.28667851955447343,1.6025727050469325
2025-02-28,63,10:40,0.9839,0.6963,4091.7315,7296.0655,7064.2053,6718.657966666667,2025-02-28,4,2,,False,False,False,True,workday,4091.7315,False,False,False,7296.0655,False,False,False,-0.4267919347803567,1.6137273482580397
2025-02-28,64,10:50,0.799,0.5676,3973.5362,7197.0543,7197.4315,6722.034083333334,2025-02-28,4,2,,False,False,False,True,workday,3973.5362,False,False,False,7197.0543,False,False,False,-0.5105384468734844,1.5808112271987136
2025-02-28,65,11:00,0.5025,0.3516,4044.96,7133.8875,7303.1142,6725.4102,2025-02-28,4,2,,False,False,False,True,workday,4044.96,False,False,False,7133.8875,False,False,False,-0.4599315773072906,1.559811521753973
2025-02-28,66,11:10,0.4662,0.3335,3990.894,7354.5793,7387.6848,6783.519933333333,2025-02-28,4,2,,False,False,False,True,workday,3990.894,False,False,False,7354.5793,False,False,False,-0.4982396904287689,1.6331801710138616
2025-02-28,67,11:20,0.5007,0.3837,4040.5833,7296.7782,7459.227,6841.629666666667,2025-02-28,4,2,,False,False,False,True,workday,4040.5833,False,False,False,7296.7782,False,False,False,-0.46303265966401724,1.6139642842761768
2025-02-28,68,11:30,0.4827,0.3969,4205.23,6956.6625,7520.7191,6899.7393999999995,2025-02-28,4,2,,False,False,False,True,workday,4205.23,False,False,False,6956.6625,False,False,False,-0.34637330981978864,1.5008933432576104
2025-02-28,69,11:40,0.4785,0.3875,4207.3342,6928.1727,7568.2039,6957.849133333333,2025-02-28,4,2,,False,False,False,True,workday,4207.3342,False,False,False,6928.1727,False,False,False,-0.34488239257733977,1.4914219530941133
2025-02-28,70,11:50,0.4662,0.3265,4058.8111,7140.5833,7592.1539,7015.958866666666,2025-02-28,4,2,,False,False,False,True,workday,4058.8111,False,False,False,7140.5833,False,False,False,-0.45011747037027106,1.5620375301589726
2025-02-28,71,12:00,0.4432,0.2651,3912.78,7383.75,7601.0433,7383.75,2025-02-28,4,2,,False,False,False,True,workday,3912.78,False,False,False,7383.75,False,False,False,-0.5535868577496569,1.6428779253344366
2025-02-28,72,12:10,0.4411,0.2951,3894.5881,7498.554,7612.316,7323.5946,2025-02-28,4,2,,False,False,False,True,workday,3894.5881,False,False,False,7498.554,False,False,False,-0.5664766103315868,1.681044338448255
2025-02-28,73,12:20,0.4551,0.3048,3775.294,7398.2557,7602.6524,7263.4392,2025-02-28,4,2,,False,False,False,True,workday,3775.294,False,False,False,7398.2557,False,False,False,-0.6510016700276052,1.647700322974807
2025-02-28,74,12:30,0.4463,0.2612,3608.95,7215.525,7554.1872,7203.2838,2025-02-28,4,2,,False,False,False,True,workday,3608.95,False,False,False,7215.525,False,False,False,-0.7688636307622473,1.5869517829868516
2025-02-28,75,12:40,0.4113,0.2737,3703.1021,7177.1128,7472.7384,7143.1284000000005,2025-02-28,4,2,,False,False,False,True,workday,3703.1021,False,False,False,7177.1128,False,False,False,-0.7021527718597073,1.5741817062141725
2025-02-28,76,12:50,0.5682,0.4864,3891.8077,7087.7253,7393.4172,7082.973,2025-02-28,4,2,,False,False,False,True,workday,3891.8077,False,False,False,7087.7253,False,False,False,-0.568446644691868,1.5444649694087353
2025-02-28,77,13:00,0.8279,0.7423,3924.29,6836.2875,7312.7979,7022.8176,2025-02-28,4,2,,False,False,False,True,workday,3924.29,False,False,False,6836.2875,False,False,False,-0.5454315220113333,1.460874859767698
2025-02-28,78,13:10,0.8636,0.7228,3716.7107,6525.0818,7194.541,6892.720716666667,2025-02-28,4,2,,False,False,False,True,workday,3716.7107,False,False,False,6525.0818,False,False,False,-0.692510486722561,1.3574150037559292
2025-02-28,79,13:20,0.8416,0.6847,3678.1642,6336.6907,7053.1371,6762.623833333333,2025-02-28,4,2,,False,False,False,True,workday,3678.1642,False,False,False,6336.6907,False,False,False,-0.71982235892389,1.2947846724994687
2025-02-28,80,13:30,0.8618,0.725,3787.57,6350.025,6910.4064,6632.5269499999995,2025-02-28,4,2,,False,False,False,True,workday,3787.57,False,False,False,6350.025,False,False,False,-0.6423035899647325,1.2992176400126527
2025-02-28,81,13:40,0.8623,0.696,3658.4086,6458.88,6772.4075,6502.430066666667,2025-02-28,4,2,,False,False,False,True,workday,3658.4086,False,False,False,6458.88,False,False,False,-0.7338200609840141,1.3354063172321287
2025-02-28,82,13:50,0.9026,0.6934,3631.8299,6325.3768,6607.36,6372.333183333333,2025-02-28,4,2,,False,False,False,True,workday,3631.8299,False,False,False,6325.3768,False,False,False,-0.7526522262305986,1.2910233838568392
2025-02-28,83,14:00,0.9754,0.7272,3723.92,6060.975,6412.5085,6242.2363,2025-02-28,4,2,,False,False,False,True,workday,3723.92,False,False,False,6060.975,False,False,False,-0.6874023840346116,1.2031234123677168
2025-02-28,84,14:10,1.0002,0.7011,3596.8827,6089.676,6214.0158,6062.823383333333,2025-02-28,4,2,,False,False,False,True,workday,3596.8827,False,False,False,6089.676,False,False,False,-0.7774138377957027,1.2126650156461714
2025-02-28,85,14:20,0.9978,0.691,3532.6393,6075.1645,6000.7112,5883.410466666666,2025-02-28,4,2,,False,False,False,True,workday,3532.6393,False,False,False,6075.1645,False,False,False,-0.8229330815812311,1.207840689804727
2025-02-28,86,14:30,1.0271,0.7501,3587.17,5785.8,5766.9816,5703.99755,2025-02-28,4,2,,False,False,False,True,workday,3587.17,False,False,False,5785.8,False,False,False,-0.78429570829315,1.1116419071188142
2025-02-28,87,14:40,1.0906,0.8273,3520.7373,5350.9754,5521.5066,5524.584633333333,2025-02-28,4,2,,False,False,False,True,workday,3520.7373,False,False,False,5350.9754,False,False,False,-0.831366166373371,0.9670851380545753
2025-02-28,88,14:50,0.9376,0.7345,3450.2717,5121.0959,5268.781,5345.171716666667,2025-02-28,4,2,,False,False,False,True,workday,3450.2717,False,False,False,5121.0959,False,False,False,-0.8812941095534256,0.8906620520697834
2025-02-28,89,15:00,0.6694,0.5184,3438.38,5001.0,5009.7152,5165.7588,2025-02-28,4,2,,False,False,False,True,workday,3438.38,False,False,False,5001.0,False,False,False,-0.8897198963474674,0.8507363549453292
2025-02-28,90,15:10,0.66,0.4306,3410.2502,4576.905,4743.4484,4813.65025,2025-02-28,4,2,,False,False,False,True,workday,3410.2502,False,False,False,4576.905,False,False,False,-0.909651083424088,0.7097466248879716
2025-02-28,91,15:20,0.7217,0.4688,3336.6207,4137.6873,4471.224,4461.5417,2025-02-28,4,2,,False,False,False,True,workday,3336.6207,False,False,False,4137.6873,False,False,False,-0.9618207873984502,0.5637293764898217
2025-02-28,92,15:30,0.7308,0.5477,3298.45,3859.1625,4188.2025,4109.43315,2025-02-28,4,2,,False,False,False,True,workday,3298.45,False,False,False,3859.1625,False,False,False,-0.9888663889507384,0.47113423538634386
2025-02-28,93,15:40,0.7534,0.586,3390.5107,3630.6764,3889.3931,3757.3246,2025-02-28,4,2,,False,False,False,True,workday,3390.5107,False,False,False,3630.6764,False,False,False,-0.9236373779337875,0.3951743830870751
2025-02-28,94,15:50,0.7823,0.5828,3387.3664,3374.2275,3594.5946,3405.21605,2025-02-28,4,2,,False,False,False,True,workday,3387.3664,False,False,False,3374.2275,False,False,False,-0.9258652512754045,0.3099183409632438
2025-02-28,95,16:00,0.8055,0.5638,3286.61,3063.2625,3303.8878,3053.1075,2025-02-28,4,2,,False,False,False,True,workday,3286.61,False,False,False,3063.2625,False,False,False,-0.9972555440455908,0.20653850529603202
2025-02-28,96,16:10,0.8271,0.5581,3297.5504,2714.1939,2998.4247,2715.3923833333333,2025-02-28,4,2,,False,False,False,True,workday,3297.5504,False,False,False,2714.1939,False,False,False,-0.9895037946875058,0.09049118645119862
2025-02-28,97,16:20,0.8519,0.5866,3274.6939,2354.8636,2687.4131,2377.6772666666666,2025-02-28,4,2,,False,False,False,True,workday,3274.6939,False,False,False,2354.8636,False,False,False,-1.005698619301146,-0.028967618765626087
