date,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,baseline_without_storage_cost_yuan,soc_start_kwh,soc_end_kwh
2025-07-17,77973.68216869341,21822.375729248975,17797.34588191667,441.6650930833297,48982.919201321456,2989.157249502224,51972.076450823675,70360.113866419,6177.886810805554,6043.196209444444
2025-07-18,77356.06940102881,14005.409749794233,7063.258485833333,0.0,48672.280891858965,0.0,48672.280891858965,60749.31560675499,6043.196209444444,10800.0
2025-07-19,72070.73185596708,8390.965455761316,6838.375519166667,0.0,46465.351622993716,0.0,46465.351622993716,60838.456309755,10800.0,10753.673888888889
2025-07-20,72125.4220627572,15478.38532459876,16572.588808333334,30.428747499999947,46485.83919979989,209.05735791624966,46694.89655771614,63853.88819799208,10753.673888888889,6270.233116212963
2025-07-21,76260.01933339506,19764.177455720164,16188.672942174991,1705.9153394916743,48049.25624814431,11665.263459178384,59714.51970732269,68318.88077183925,6270.233116212963,6070.578446166667
2025-07-22,76555.02497736625,20026.63346319959,16193.177374591674,1321.8903170749913,48211.59779630948,9102.032530627697,57313.63032693717,68442.5014246365,6070.578446166667,6102.129257944445
2025-07-23,76382.04518182098,20414.735387469136,16597.55856878333,2189.4639237166707,48061.05915668955,14938.560576257243,62999.6197329468,71414.44381841758,6102.129257944445,6033.659363574074
2025-07-24,76303.30930537036,20112.0013087037,16033.164687666667,1495.9496948333324,48054.74731115354,10275.42701061216,58330.17432176569,70273.73892978558,6033.659363574074,6319.833110666665
2025-07-25,76016.07217822016,13709.113497407405,7072.231732499999,0.0,47884.74885089817,0.0,47884.74885089817,59944.98557872283,6319.833110666665,10800.0
2025-07-26,71038.1089678498,9088.490163580245,7373.124449166666,0.0,45809.32963409461,0.0,45809.32963409461,59969.46015555617,10800.0,10787.280648148148
2025-07-27,71058.73349768519,15905.238710401234,17076.955543349995,1994.778910981278,45817.35301693083,12394.199892952614,58211.55290988344,72955.15311561491,10787.280648148148,6127.600439342593
2025-07-28,76555.18559612139,17672.3887180144,14454.49695030833,4979.625240524999,48101.81919296838,32549.804802162493,80651.62399513087,75918.60037162415,6127.600439342593,5972.198118546297
2025-07-29,77439.73809654321,19668.36435237654,15775.926779633332,2766.733720366669,48551.992931698456,18832.624896560315,67384.61782825876,70459.64904598841,5972.198118546297,6144.918502759258
2025-07-30,77587.53570007203,21636.519552572023,17506.950158866668,986.8391744666638,48634.549175258864,6146.179464767099,54780.72864002596,70590.31113484333,6144.918502759258,6165.61925688889
2025-07-31,77951.85740418725,21317.690291687246,17187.31680945001,1496.4538397166536,48820.82116770602,10276.270223756886,59097.091391462905,69265.46766257483,6165.61925688889,6254.5218422407415
2025-08-01,78325.97035774692,13445.251746275719,6799.723572499999,0.0,49002.93881264373,0.0,49002.93881264373,60842.74371815558,6254.5218422407415,10800.0
2025-08-02,73275.43907134773,8788.289163580246,7163.476805833333,0.0,46896.48314186019,0.0,46896.48314186019,60938.87372132225,10800.0,10750.041574074074
2025-08-03,73330.94843348766,13327.744683364195,15161.500703883332,395.9937511166666,46917.09376802274,2424.0977491642248,49341.19151718696,64857.989729122244,10750.041574074074,5898.899895898149
2025-08-04,78307.09191114198,18651.595622592587,14987.590284999998,11.12710583333319,48984.859147447154,75.01653110458236,49059.87567855174,62690.59976300858,5898.899895898149,6032.4578617870375
2025-08-05,77390.32837738683,19129.73159216049,15366.350150833332,49.994564999999966,48493.85480167627,337.2479867016664,48831.10278837794,62470.24798480358,6032.4578617870375,6175.49390491667
2025-08-06,76246.39351124485,19505.858757479415,16016.13807200833,275.67816632500075,47900.357189969654,1655.6012318302553,49555.958421799915,66054.82825414624,6175.49390491667,5935.05781775
2025-08-07,75575.31280845679,19833.726072726335,15775.422013333333,74.21690416666645,47471.331721811155,501.0120345066652,47972.34375631782,63157.08877178225,5935.05781775,6257.164601722221
2025-08-08,73311.73113013375,14040.006811872423,7283.853659166666,0.0,46226.54159791008,0.0,46226.54159791008,59022.49555747816,6257.164601722221,10800.0
2025-08-09,68264.13624315843,8928.690031893,7232.238925833332,0.0,44121.34241244001,0.0,44121.34241244001,59022.49555747816,10800.0,10800.0
2025-08-10,68259.0334098251,13094.953570740741,14972.37038065833,112.25341267500076,44119.16044090668,747.1314445653886,44866.29188547207,61212.72585250608,10800.0,5949.491124046296
2025-08-11,71890.9635684393,20441.88587445473,16523.526899749995,130.15710250000012,45390.50768339158,877.4961061354176,46268.00378952699,64072.42510210408,5949.491124046296,5987.714078000002
2025-08-12,70338.26035097736,18894.854833477366,15160.828526441672,1412.6371377249943,44553.30156588019,9691.360059403862,54244.66162528405,65489.55289436333,5987.714078000002,6147.718398750001
2025-08-13,69780.83899427984,19428.0882584465,15683.810032358333,365.440522641666,44345.687802730106,2367.7062416815957,46713.3940444117,61787.65872159375,6147.718398750001,6206.542239842593
2025-08-14,69068.8474837963,20942.448538611112,16977.292022133333,1146.428522866665,43940.629814703505,7735.7546431621395,51676.38445786564,69478.27535822941,6206.542239842593,6191.0881222222215
2025-08-15,68560.50707969136,14838.287026748972,7870.991801666667,0.0,43665.212934489784,0.0,43665.212934489784,57016.633923628,6191.0881222222215,10800.0
2025-08-16,63439.493882160496,9517.010372427982,7708.7784016666665,0.0,41528.598053933,0.0,41528.598053933,57016.633923628,10800.0,10800.0
2025-08-17,63434.46029882716,15129.068438199585,16521.918848899997,390.39962026666853,41526.445693699665,2669.1766484544464,44195.62234215411,64091.769340279665,10800.0,6058.473984490741
2025-08-18,68761.64966478395,21034.46645298353,16992.90596846667,418.7491781999949,43760.328995370066,2818.036833482582,46578.36582885265,66099.477001995,6058.473984490741,6108.487160546297
2025-08-19,68593.05825624485,19623.72495279835,15968.62923533333,348.1860105000026,43656.150654941266,2168.042661041097,45824.19331598236,62411.03447451841,6108.487160546297,6026.918245472223
2025-08-20,68583.60926710904,17178.053322438267,13903.49738118333,5600.438126316669,43676.79314431188,36082.57233130849,79759.36547562038,75633.24931088083,6026.918245472223,6038.835812129628
2025-08-21,68814.59830345679,19051.154128456794,15275.705541875006,914.326796458326,43773.0790158417,6322.665437804951,50095.74445364665,62141.513332013,6038.835812129628,6211.868370101852
2025-08-22,68860.80553553498,14762.765601121395,7828.521669999999,0.0,43815.6307874575,0.0,43815.6307874575,57067.310360971416,6211.868370101852,10800.0
2025-08-23,63762.88150231481,9493.128028806581,7689.433703333332,0.0,41688.89576030926,0.0,41688.89576030926,57067.310360971416,10800.0,10800.0
2025-08-24,63759.03025231481,15402.638537427985,16823.654291783336,1182.1541679080208,41687.24896580925,7974.73067229348,49661.97963810273,68182.7883458835,10800.0,5969.425470592591
2025-08-25,69088.78168048355,17310.17378317902,13999.106894425006,5321.460566933016,43968.816568767375,36071.17233871476,80039.98890748214,72575.44832926775,5969.425470592591,5994.018659425927
2025-08-26,69738.23319156378,21209.485785329216,17052.052263499998,667.0823181666669,44317.509343202924,4552.838267689419,48870.34761089234,65984.88024039417,5994.018659425927,6135.831129
2025-08-27,69502.0001930247,20026.588960000005,16292.898120175003,2762.9618731583305,44188.88444894249,18816.500525910928,63005.38497485341,71696.02285007658,6135.831129,6056.5410594722225
2025-08-28,69890.69499875513,17401.11916542181,13982.655264708339,4672.954096958325,44454.74497471808,30614.69329976089,75069.43827447896,68830.38639282224,6056.5410594722225,6181.264680898149
2025-08-29,70159.06311376543,15940.096705380656,8754.616544166665,0.0,44600.94944395366,0.0,44600.94944395366,57995.080549307415,6181.264680898149,10800.0
2025-08-30,65027.13498143004,9569.384663580247,7751.2015775,0.0,42459.664062794014,0.0,42459.664062794014,57995.080549307415,10800.0,10800.0
2025-08-31,65027.13498143004,15311.080428919751,16410.288818716665,1385.4713812833331,42459.664062794014,9527.586253907108,51987.250316701124,65694.93335319782,10800.0,6346.31814300926
2025-09-01,70410.75429002027,20129.177823405338,13582.352673858328,0.0,44792.74471719343,0.0,44792.74471719343,58198.812768035496,6346.31814300926,9371.075213120368
2025-09-02,66758.79243331625,18907.04878470165,15433.088992383335,0.0,43133.87953537706,0.0,43133.87953537706,60417.65577381233,9371.075213120368,9239.542461148149
2025-09-03,66668.63589934094,16596.731303004104,13604.733776883331,0.0,43016.081687885984,0.0,43016.081687885984,58459.58456932408,9239.542461148149,9060.22977064815
2025-09-04,65368.948196306585,18679.333887788063,15217.865857499999,0.0,42230.93022743592,0.0,42230.93022743592,58535.1070832,9060.22977064815,8962.890427990742
2025-09-05,64010.09041421811,10880.047513137857,7159.439870833333,0.0,41426.806680772184,0.0,41426.806680772184,56414.502079993166,8962.890427990742,10800.0
2025-09-06,61968.85755643004,8726.334408436216,7068.330870833333,0.0,40604.524296117146,0.0,40604.524296117146,56414.502079993166,10800.0,10800.0
2025-09-07,61905.54530643004,16653.905973806584,15416.940580833332,0.0,40577.45197801715,0.0,40577.45197801715,58459.68917836983,10800.0,8658.581397722224
2025-09-08,61876.206855586424,17147.48071981482,15798.315874983338,537.1616200063698,39528.46802610084,3747.239461164436,43275.707487265274,59058.816769612335,8658.581397722224,6537.6297400185185
2025-09-09,62017.39305,20262.59491552469,16386.24899666667,1.0882449999999153,38801.920666667225,7.340212524999429,38809.260879192225,55834.533517625496,6537.6297400185185,6567.021834361114
2025-09-10,60756.57351261316,17881.113576954733,14861.701839708334,3962.391456125001,38035.857501409904,25175.682275339863,63211.53977674976,65115.28972385224,6567.021834361114,6147.0220095
2025-09-11,60929.597263415635,21680.76396538066,17395.348110833333,6.071666666666715,37905.51908993511,40.929105000000334,37946.4481949351,58176.99396282449,6147.0220095,6331.54501075
2025-09-12,59568.12623058642,15555.822815216048,8578.606989999998,0.0,37153.08535198893,0.0,37153.08535198893,51067.5558341895,6331.54501075,10800.0
2025-09-13,54600.53856169753,10333.840440329217,8370.410756666664,0.0,35082.14442689134,0.0,35082.14442689134,51066.47487732258,10800.0,10800.0
2025-09-14,54546.06520169754,12778.329345617287,14715.151427941664,3897.269185391668,35059.07184881059,25351.509281774528,60410.581130585124,62904.085469668076,10800.0,5950.328157787034
2025-09-15,59870.81861037038,21821.902261625517,17561.329857408324,1298.7528665011387,37164.03001611329,7933.885742970071,45097.915759083364,61910.522488786744,5950.328157787034,6077.451462796295
2025-09-16,59857.0689341358,19028.8276991358,15613.110537183333,3080.561051149998,37267.59052913093,20216.942644321836,57484.53317345277,60576.58328796767,6077.451462796295,5855.495795148148
2025-09-17,60686.704194660495,19665.375475493827,15893.672105550007,3209.11954444999,37703.18908970045,19823.21924796299,57526.40833766344,63334.78841147199,5855.495795148148,5894.69805025926
2025-09-18,61180.942514763374,21021.34348559671,16825.73650878334,2271.660785383325,37908.306228142545,13714.140439839564,51622.446667982105,61466.910763784326,5894.69805025926,6118.64439975926
2025-09-19,61840.68222177983,15319.734965288071,8195.765281666669,0.0,38332.27224178683,0.0,38332.27224178683,52268.91099349258,6118.64439975926,10800.0
2025-09-20,56639.17599929012,10784.87392798354,8735.747881666668,0.0,36161.214395850155,0.0,36161.214395850155,52268.91099349258,10800.0,10800.0
2025-09-21,56639.17599929012,15523.814591090537,16770.25540033333,628.0391688333356,36161.214395850155,4337.6291165731645,40498.843512423315,58030.27259660217,10800.0,6137.8160204999995
2025-09-22,62058.25422260288,20129.378555936215,16474.63166749167,2330.879204174996,38493.384350650646,15175.294542064148,53668.67889271479,62204.90855039899,6137.8160204999995,5949.1104236296305
2025-09-23,62432.631092602875,19773.872360411522,15858.044637166671,3917.676278975304,38648.41921011455,25598.14440335418,64246.56361346873,65806.62106286507,5949.1104236296305,6125.545951148149
2025-09-24,62936.76711681069,21022.596033415637,17105.119805791674,2328.606193374991,38908.5387199941,13379.637482627448,52288.17620262155,63228.808142570495,6125.545951148149,6040.1937081203705
2025-09-25,63094.81825199588,21741.639942829217,17592.691614275012,1605.8389682249885,38997.611691876446,9633.972507818238,48631.584199694684,62840.62095860408,6040.1937081203705,6060.234529694443
2025-09-26,63714.01266030864,15752.756155277773,8493.943562499999,0.0,39394.082579213595,0.0,39394.082579213595,53135.70896700891,6060.234529694443,10800.0
2025-09-27,58447.60658219135,10994.75993312757,8905.755545833332,0.0,37195.25408505388,0.0,37195.25408505388,53135.70896700891,10800.0,10800.0
2025-09-28,58447.60658219135,14454.488294156376,16053.792962091673,3681.3268870749953,37195.25408505388,22731.506255147793,59926.76034020167,64460.280140126415,10800.0,5971.491729083335
2025-09-29,64238.82663099794,20723.60463599794,16749.608902,2785.0531996666664,39719.78677068955,16978.097104435492,56697.88387512504,63600.17654120916,5971.491729083335,6012.059343703703
2025-09-30,64891.56998256172,19950.823410884772,16036.27525085833,4892.255356631383,40137.99180550713,30332.906777821358,70470.89858332848,70997.73310302799,6012.059343703703,6149.716801435186
2025-10-01,65289.15751924897,20736.125435072012,15329.736261666665,0.0,40424.100145023855,0.0,40424.100145023855,54548.116460634585,6149.716801435186,7779.189402259258
2025-10-02,62791.67123972222,20277.206176409465,16267.818859166666,0.0,39200.234865082006,0.0,39200.234865082006,54734.8081612455,7779.189402259258,7953.320673064815
2025-10-03,62100.90423034979,12897.26134371399,7884.770294166667,0.0,38755.64627915698,0.0,38755.64627915698,53396.03336904358,7953.320673064815,10800.0
2025-10-04,58937.92720042181,10213.031268518516,8272.5553275,0.0,37455.45471841406,0.0,37455.45471841406,53396.03336904358,10800.0,10800.0
2025-10-05,58930.792617088475,16783.437327561718,16580.598759166667,0.0,37452.40397058073,0.0,37452.40397058073,54734.589819689,10800.0,7482.20608462037
2025-10-06,62045.863990010286,20636.75095280864,17043.399358316667,50.749428349998745,38590.33036374705,248.3742277943438,38838.70459154139,55439.78464982233,7482.20608462037,7118.17154401852
2025-10-07,62073.62176969136,20979.40333903291,16925.08078333333,770.6602491666648,38441.66438607309,3923.88494421249,42365.54933028558,57716.532173418076,7118.17154401852,7193.989234333333
2025-10-08,61193.745861584364,20631.299922952672,17101.3630825,308.5073758333318,37660.85476189905,1589.7993374541588,39250.65409935321,55427.52052282741,7193.989234333333,6760.6446288796315
2025-10-09,60811.2815543107,21118.266339866248,17508.382135916672,571.6416732499937,37127.74437995176,2967.4026836825487,40095.14706363431,56115.89553595108,6760.6446288796315,6313.326405962964
2025-10-10,61001.553847716044,15373.767767037034,8414.745656666668,0.0,37171.156924733674,0.0,37171.156924733674,51561.87885903866,6313.326405962964,10800.0
2025-10-11,56016.36096545267,10858.433506172834,8795.33114,0.0,35092.64919209743,0.0,35092.64919209743,51561.87885903866,10800.0,10800.0
2025-10-12,56013.70638211934,15508.94281372428,16984.261282500003,1346.2889974999957,35091.51409226409,8503.795653597266,43595.30974586136,57089.90103328867,10800.0,5886.647107351852
2025-10-13,61178.25685712962,22057.116396872425,17685.561133699997,913.2816713000045,37176.33256375835,5495.656974603116,42671.989538361464,57586.41986403283,5886.647107351852,6087.428382648149
2025-10-14,60460.511284578184,19777.298825946502,16178.004413225002,4065.3120198099796,36813.660060723,24710.248126753737,61523.908187476736,65008.82207089674,6087.428382648149,5911.436866861111
2025-10-15,60583.95477573045,18138.222637098766,14563.794281183335,5010.563946851644,36855.44878931556,31844.725379360003,68700.17416867556,61957.60599793066,5911.436866861111,6053.8435944907405
2025-10-16,61394.76029919753,19810.212028899175,15885.273137275006,5606.379388259972,37369.81138865595,35395.46910710499,72765.28049576093,70541.49250539216,6053.8435944907405,6232.730934638887
2025-10-17,62190.588273446505,15478.61556645062,8427.13645,0.0,37921.67235870987,0.0,37921.67235870987,52081.827788473915,6232.730934638887,10800.0
2025-10-18,57115.84486748971,10240.204444444445,8294.5656,0.0,35804.85632196763,0.0,35804.85632196763,52081.827788473915,10800.0,10800.0
2025-10-19,57112.92161748971,14483.973467129632,16111.766970291668,5306.437261385285,35803.60634026762,34169.55326514412,69973.15960541174,70660.76099015266,10800.0,5933.612820092593
2025-10-20,63290.21777971194,19268.77934929012,15663.697618950002,4926.5029604018455,38569.98808597725,29994.5069884401,68564.49507441735,68255.01070462374,5933.612820092593,5871.405768953701
2025-10-21,64019.07011078189,17951.213026615227,14557.695068399997,5925.9662341,39029.542326741,37187.90304728228,76217.44537402327,67694.8120997124,5871.405768953701,5852.28075024074
2025-10-22,64947.04412205761,20135.17021122428,16215.149889524993,4618.627317141671,39607.370271428605,27008.923749041176,66616.29402046978,70070.15115554925,5852.28075024074,5957.10072975926
2025-10-23,65729.23366748971,21606.557247489713,17274.938803775,2164.8413428916665,40178.13176739693,12854.713766720408,53032.84553411734,63398.985344748326,5957.10072975926,6208.625803861112
2025-10-24,66290.31047086419,15325.874163405346,8281.721295833333,0.0,40616.763140741496,0.0,40616.763140741496,54146.920822622495,6208.625803861112,10800.0
2025-10-25,61188.783586265425,9989.279933127575,8091.316745833334,0.0,38488.486453488345,0.0,38488.486453488345,54146.920822622495,10800.0,10800.0
2025-10-26,61187.085502932096,15322.135405432098,16750.40529153333,2004.7592434666701,38487.76035305502,12816.205092861503,51303.96544591652,60535.15580439167,10800.0,5978.360429851852
2025-10-27,67248.6080719856,21951.611757613166,17867.14887025833,1950.536304741669,41147.76901216128,12711.654773133305,53859.42378529459,65268.77682535041,5978.360429851852,5882.423378083334
2025-10-28,67849.16709153292,21290.57704653292,17139.118543433327,2478.0288374000074,41541.837844551155,15171.097661329715,56712.93550588087,63935.07355217983,5882.423378083334,6000.477671703704
2025-10-29,68226.23074443416,19529.9806805144,15836.090637424997,4923.526607575003,41825.520752127544,30279.748121763532,72105.26887389108,69452.41557584025,6000.477671703704,5981.804020361112
2025-10-30,68935.60722282922,22494.213249166667,18109.759102008335,789.7623596583308,42336.34214932846,5007.682125172917,47344.02427450138,62308.406667701995,5981.804020361112,6104.641386824075
2025-10-31,69079.52945137859,14998.512903528797,7922.972699999999,0.0,42457.7262219539,0.0,42457.7262219539,55582.75185041358,6104.641386824075,10800.0
2025-11-01,63862.46432562757,9468.105226337446,7669.165233333332,0.0,40280.01072131169,0.0,40280.01072131169,55582.75185041358,10800.0,10800.0
2025-11-02,63862.46432562757,15495.643859547325,16819.342246008335,3715.6984406583324,40280.01072131169,22505.124451667027,62785.13517297872,68049.78571581109,10800.0,6057.921422472222
2025-11-03,69951.02529153292,19959.253176532922,16239.782430341664,3303.4546046583337,43002.24375230792,21148.422826905833,64150.66657921376,64434.09833329108,6057.921422472222,5977.046580972222
2025-11-04,70583.29406228395,21956.42114132717,17766.602440475,1651.8062678583303,43375.364519075185,10213.57452057326,53588.939039648445,64087.737339861415,5977.046580972222,5997.156229861111
2025-11-05,70704.25206565844,21136.84483732511,17100.499407141673,3022.2578970249915,43548.145044937504,18343.32824981731,61891.47329475482,67411.78647631207,5997.156229861111,6019.7616866296285
2025-11-06,71127.03192814815,20469.159258981483,16548.954530225008,4241.518608108324,43821.64507821865,24032.606653969277,67854.25173218793,71348.39277566249,6019.7616866296285,6054.2777639074075
2025-11-07,71998.15165065843,15851.362937222224,8568.453966666666,0.0,44358.38237117855,0.0,44358.38237117855,56982.87237719192,6054.2777639074075,10800.0
2025-11-08,66725.12694388888,9969.901707818928,8075.620383333333,0.0,42156.72176581853,0.0,42156.72176581853,56982.87237719192,10800.0,10800.0
2025-11-09,66725.12694388888,16346.543334722224,17503.895692516664,3603.7342683166676,42156.72176581853,22336.510186347175,64493.23195216571,70185.28313776191,10800.0,6063.116009564816
2025-11-10,72894.25347530864,20891.026798641975,16984.902737441666,4937.328987558331,44923.95305095672,30276.41376360305,75200.36681455978,73981.27568930908,6063.116009564816,5992.92597562963
2025-11-11,73789.63184601851,22786.148048518517,18576.202455700004,2248.4651459666593,45483.68589865074,13160.381460371542,58644.06735902229,68756.536101611,5992.92597562963,5860.234268518517
2025-11-12,74436.78944633745,23378.370020925926,18730.838691041663,1935.5467781249993,45921.58670181076,11116.406693503977,57037.993395314734,67887.602952181,5860.234268518517,6088.724297305555
2025-11-13,74362.4850699897,22166.28498748971,17891.288331183343,2463.846017983322,45977.6280895566,16699.626057486792,62677.2541470434,67940.22085282941,6088.724297305555,6159.171529175926
2025-11-14,75044.68121047325,14947.323964495883,7930.586787499999,0.0,46472.071225648164,0.0,46472.071225648164,58610.54963297317,6159.171529175926,10800.0
2025-11-15,69888.20513177983,10099.433811728391,8180.5413874999995,0.0,44320.28177824192,0.0,44320.28177824192,58610.54963297317,10800.0,10800.0
2025-11-16,69885.88779844649,17263.94742356996,18347.54562366667,3704.4579404999995,44319.290886508585,21770.84863888154,66090.13952539013,74620.40884093191,10800.0,5951.39087713889
2025-11-17,75848.34049505144,23447.56190588477,18908.853828175,1730.2773276583334,46999.35785217453,9476.964883440392,56476.32273561492,68658.47241563241,5951.39087713889,6044.359005574073
2025-11-18,76187.13727144033,21928.331737273664,17814.944656200005,2905.7255746333317,47339.38217868995,19087.80455708823,66427.18673577817,69405.54584813767,6044.359005574073,5985.4746177870375
2025-11-19,76761.55779737828,22889.812161903294,18610.302206775003,2964.6387244166685,47700.722665664376,16653.19738362359,64353.92004928797,72288.81257666691,5985.4746177870375,5908.192000416668
2025-11-20,77461.23141483424,22950.892538425924,18373.44171454166,2099.6738432166794,48193.83661709961,14094.458046917169,62288.29466401678,69230.73916718317,5908.192000416668,6149.06004662037
2025-11-21,77373.5354966607,14319.433771430038,7412.895396816666,0.0,48216.42261025134,0.0,48216.42261025134,60159.747736910496,6149.06004662037,10800.0
2025-11-22,72205.82443734999,9592.717135987652,7770.100880149999,0.0,46059.82571463896,0.0,46059.82571463896,60159.747736910496,10800.0,10800.0
2025-11-23,72199.68093735,18187.568659166667,19024.130060850017,2342.29125096665,46057.19875403896,12108.29788829796,58165.49664233692,73576.78134438675,10800.0,6030.889503416667
2025-11-24,77741.94973022037,23371.220541203704,19132.244205950003,886.0413375333382,48450.43182959377,6026.3419416656825,54476.77377125945,67986.46023491408,6030.889503416667,5806.938872777777
2025-11-25,78054.46706076358,22657.623943580245,18245.47184506667,2629.4634235833287,48604.75672831931,15971.9523442609,64576.70907258022,71310.308672552,5806.938872777777,5926.053927481481
2025-11-26,78468.68505084835,22654.32287009259,18282.65746133334,2926.4531439499942,48920.52162521027,18429.88093203804,67350.40255724831,72459.57964850032,5926.053927481481,6000.880664638889
2025-11-27,79129.42831623343,23349.196556625517,18738.73184004167,1438.521596626128,49422.40972556303,9870.237685603253,59292.64741116629,69715.42551949841,6000.880664638889,6194.34441
2025-11-28,79266.82134793713,14541.20813262345,7633.288556424997,0.0,49565.40248177375,0.0,49565.40248177375,61288.36753027342,6194.34441,10800.0
2025-11-29,74149.42624793714,9221.192333034978,7481.86403975833,0.0,47430.33578515042,0.0,47430.33578515042,61315.516388773416,10800.0,10785.890833333333
2025-11-30,74173.55443312232,16151.849224074074,17476.623684200007,4891.305052873135,47439.77039037634,31089.3163399323,78529.08673030864,80337.92813375007,10785.890833333333,5904.084374777776
2025-12-01,80111.42735362057,21500.538556687246,17551.802646008335,10172.91725289166,50065.5762581608,58101.465049423874,108167.04130758467,101135.65782971798,5904.084374777776,5752.566135787038
2025-12-02,81312.46321091049,20898.87090716049,16823.000788041667,11415.24710820833,50856.33561155228,65490.93607852769,116347.27169007996,107486.0380676114,5752.566135787038,5869.326854407408
2025-12-03,81959.90395319444,20808.83559444444,16880.26077305,9146.600351533334,51396.206266693065,53827.69553061608,105223.90179730914,97843.24002624674,5869.326854407408,5841.433586018518
2025-12-04,83080.00064644033,22716.007008106993,18205.89131305833,8284.040541108334,52110.204591171336,46328.39493062115,98438.59952179248,96158.54784710091,5841.433586018518,6057.071767694445
2025-12-05,84472.1248204321,15808.35965112141,8536.135908333334,0.0,53070.16963214463,0.0,53070.16963214463,64495.89398915608,6057.071767694445,10800.0
2025-12-06,79202.20456231482,10692.90961934157,8663.727708333334,0.0,50869.837420362914,0.0,50869.837420362914,64501.17680898942,10800.0,10797.254537037037
2025-12-07,79208.51199338477,17561.197021481483,18653.791684916665,7353.909699013375,50872.36273392752,42286.63712678265,93158.99986071017,93965.93272632065,10797.254537037037,5875.896650907407
2025-12-08,86984.7079118004,23527.260027633743,18908.442980483338,5582.347405349995,54751.62852798574,32568.412296118757,87320.04082410451,88574.62806286049,5875.896650907407,6041.049586351853
2025-12-09,89127.77507516461,24672.657374331277,19989.241289700007,3055.496242799993,56355.91664273668,18312.075879044925,74667.9925217816,83165.63212277766,6041.049586351853,6036.173123583334
2025-12-10,90083.61829379629,23919.255937129627,19545.73061515834,2697.6670640083285,57088.73613243685,16827.655718303344,73916.3918507402,82207.39105514949,6036.173123583334,5846.0250057129615
2025-12-11,91154.08614769546,25447.357060781895,20326.982258375006,439.2220732916643,57777.72331022654,2357.9500599637154,60135.67337019025,75434.42489922908,5846.0250057129615,6163.110517777778
2025-12-12,91287.7773495679,14422.39197098765,7508.936962500001,0.0,57972.55580986608,0.0,57972.55580986608,69527.25008455949,6163.110517777778,10800.0
2025-12-13,86135.67792487654,9524.028225308644,7720.173195833334,0.0,55822.639132707314,0.0,55822.639132707314,69539.45877722616,10800.0,10793.655185185185
2025-12-14,86145.91446911522,19025.68105950617,19753.421226508333,2132.0562434196518,55826.61937560814,13031.996693653882,68858.61606926202,80669.19441782491,10793.655185185185,5968.522331509259
2025-12-15,92304.68437347736,24339.43060943416,19613.22048375,2009.4290195833335,58654.181054218694,11801.730850368273,70455.91190458696,80469.48567132816,5968.522331509259,6081.542675833332
2025-12-16,92546.0594820679,24428.356799413585,19949.883953783337,1651.3142895499982,58836.28300521842,9335.682989713561,68171.96599493199,80216.66909205624,6081.542675833332,5900.526068879631
2025-12-17,92914.7130209465,25349.8281659465,20448.00599009167,332.60790324166334,59014.889297289556,1650.8915298183383,60665.78082710789,75394.6279687325,5900.526068879631,5995.364762574075
2025-12-18,92832.28841149175,25620.49566876543,20541.82333251667,947.6214674833333,59014.79287180077,4630.313200350674,63645.10607215144,76950.67262229933,5995.364762574075,6229.562717222221
2025-12-19,92557.32736026749,14638.45040061727,7743.751269999999,0.0,58887.803975781564,0.0,58887.803975781564,70493.89305597599,6229.562717222221,10800.0
2025-12-20,87479.06371273662,9927.723543209877,8041.456069999999,0.0,56769.48162766977,0.0,56769.48162766977,70493.89305597599,10800.0,10800.0
2025-12-21,87477.19737940328,19357.06489141975,19955.934651674997,1352.6025291583337,56768.68358353644,7929.274706710249,64697.95829024669,78489.62856717392,10800.0,6048.097678194445
2025-12-22,92883.23367800411,25318.659605504115,20541.94658039167,1078.587716274998,59050.75203340729,5889.288715080565,64940.04074848785,77698.38585408966,6048.097678194445,6010.506233824074
2025-12-23,93006.7517570576,25349.542322469137,20571.048937858333,55.70552380833222,59152.88316192766,388.60173408692555,59541.48489601458,74253.68525501099,6010.506233824074,5968.373281981482
2025-12-24,92993.87034401234,25526.250297037033,20656.331225033337,641.0466649666643,59084.44049310495,4168.725683204612,63253.16617630956,77138.8252995154,5968.373281981482,5990.519410388888
2025-12-25,92947.58899354938,25435.993231882712,20395.1132166,187.87690256666903,59110.846472893165,1207.714772381042,60318.561245274206,75475.64070941374,5990.519410388888,6221.67641175
2025-12-26,92755.88356549382,14638.440773981478,7736.645797500001,0.0,59055.135441342376,0.0,59055.135441342376,70665.86002739408,6221.67641175,10800.0
2025-12-27,87668.85735632715,9314.244832304526,7544.538314166668,0.0,56933.06359310663,0.0,56933.06359310663,70665.86002739408,10800.0,10800.0
2025-12-28,87662.79727299382,19553.511017788067,20055.720102099996,188.84992873333704,56930.472301473295,1092.4775892752612,58022.949890748554,74691.6603413845,10800.0,6114.026469231481
2025-12-29,92740.44314906378,24653.60102298354,20137.017986000003,128.9685398333324,59000.80608573621,776.5240071230894,59777.330092859294,75485.19265358191,6114.026469231481,5927.802961027779
2025-12-30,92790.19145515432,24733.938015318923,20018.384632591667,251.6768649083309,58939.55010170964,1259.9101956736008,60199.46029738324,73890.77475823232,5927.802961027779,5945.697583046295
