date,slot,time_end,price_yuan_per_kwh,load_actual_kw,pv_actual_kw,net_forecast_kw,net_median_forecast_kw,plan_kw,planned_charge_kw,planned_discharge_kw,planned_soc_start_kwh,planned_soc_end_kwh,charge_kw,discharge_kw,emergency_kw,surplus_kw,soc_start_kwh,soc_end_kwh,baseline_without_storage_cost_yuan,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-12,59,10:00,0.9977,7068.55,4292.85,2667.5724999999993,2262.8225,0.0,0.0,2667.5724999999993,2800.3672592592607,2306.3723518518536,0.0,2775.7,0.0,0.0,2981.074962962964,2467.0564444444453,533.4718528333336,0.0,0.0,462.6166666666666,0.0,0.0,0.0,0.0
2025-01-12,60,10:10,0.9919,6949.1478,4521.6246,2360.2406,2138.3082999999997,0.0,0.0,2360.2406,2306.3723518518536,1869.290759259261,0.0,2427.5231999999996,0.0,0.0,2467.0564444444453,2017.5151111111122,445.80178430666626,0.0,0.0,404.58719999999994,0.0,0.0,0.0,0.0
2025-01-12,61,10:20,0.9588,6953.0667,4710.7251,2185.4337000000005,2036.7029000000002,553.5889999999906,0.0,1631.8447000000099,1869.290759259261,1567.0972962962962,0.0,1688.75260000001,0.0,0.0,2017.5151111111122,1704.7831481481473,394.7017173600002,92.26483333333177,0.0,281.45876666666834,0.0,88.4635221999985,0.0,88.4635221999985
2025-01-12,62,10:30,0.9549,7066.33,4914.6,2096.09,1726.96,2096.09,0.0,0.0,1567.0972962962962,1567.0972962962962,0.0,55.63999999999942,0.0,0.0,1704.7831481481473,1694.4794444444437,377.8682534999996,349.34833333333336,0.0,9.273333333333236,0.0,333.59272350000003,0.0,333.59272350000003
2025-01-12,63,10:40,0.9839,6991.1546,5119.4228,1982.3253999999997,1660.9924,0.0,0.0,1982.3253999999997,1567.0972962962962,1200.0,0.0,1871.7317999999996,0.0,0.0,1694.4794444444437,1347.8624444444438,325.06832684333324,0.0,0.0,311.9552999999999,0.0,0.0,0.0,0.0
2025-01-12,64,10:50,0.799,6948.9663,5169.5915,1938.2332999999999,1616.9188000000004,1938.2332999999999,0.0,0.0,1200.0,1200.0,158.85850000000028,0.0,0.0,0.0,1347.8624444444438,1371.6912194444437,258.1080677833333,323.0388833333333,26.47641666666671,0.0,0.0,258.1080677833333,0.0,258.1080677833333
2025-01-12,65,11:00,0.5025,6941.43,5136.5625,1763.08,1483.8500000000004,6763.08,5000.0,0.0,1200.0,1950.0,4958.2125,0.0,0.0,0.0,1371.6912194444437,2115.4230944444434,165.15646562500012,1127.1799999999998,826.3687499999999,0.0,0.0,566.4079499999999,0.0,566.4079499999999
2025-01-12,66,11:10,0.4662,6784.951,5263.7379,1839.5146000000004,1356.1628,6839.5146,5000.0,0.0,1950.0,2700.0,5000.0,0.0,0.0,318.3015000000005,2115.4230944444434,2865.4230944444434,142.93028442000002,1139.9191,833.3333333333333,0.0,0.0,531.43028442,0.0,531.43028442
2025-01-12,67,11:20,0.5007,6936.8603,5437.478,1674.4932,1190.9848999999995,6674.4932,5000.0,0.0,2700.0,3450.0,5000.0,0.0,0.0,175.11089999999967,2865.4230944444434,3615.4230944444434,139.73645754,1112.4155333333333,833.3333333333333,0.0,0.0,556.9864575400001,0.0,556.9864575400001
2025-01-12,68,11:30,0.4827,7230.55,5540.025,1723.4624999999996,1088.0025000000005,6723.4625,5000.0,0.0,3450.0,4200.0,5000.0,0.0,0.0,32.93749999999909,3615.4230944444434,4365.423094444443,138.65255812499998,1120.5770833333331,833.3333333333333,0.0,0.0,540.9025581249999,0.0,540.9025581249999
2025-01-12,69,11:40,0.4785,6980.2715,5559.1293,1536.2949000000008,1036.6572999999999,6536.294900000001,5000.0,0.0,4200.0,4950.0,5000.0,0.0,0.0,115.15270000000055,4365.423094444443,5115.423094444443,122.51951827500005,1089.3824833333333,833.3333333333333,0.0,0.0,521.269518275,0.0,521.269518275
2025-01-12,70,11:50,0.4662,6566.9018,5551.2761,1192.9925999999996,776.4458999999997,6192.9926,5000.0,0.0,4950.0,5700.0,5000.0,0.0,0.0,177.3669,5115.423094444443,5865.423094444443,92.69552501999996,1032.165433333333,833.3333333333333,0.0,0.0,481.1955250199999,0.0,481.1955250199999
2025-01-12,71,12:00,0.4432,6440.57,5561.6625,1139.5775000000003,656.9975000000004,6139.5775,5000.0,0.0,5700.0,6450.0,5000.0,0.0,0.0,260.670000000001,5865.423094444443,6615.423094444443,84.17679133333334,1023.2629166666667,833.3333333333333,0.0,0.0,453.5101246666667,0.0,453.5101246666667
2025-01-12,72,12:10,0.4411,6686.6244,5593.6812,1136.5820000000003,508.4904999999999,6136.582,5000.0,0.0,6450.0,7200.0,5000.0,0.0,0.0,43.63880000000063,6615.423094444443,7365.423094444443,83.55772003333335,1022.7636666666667,833.3333333333333,0.0,0.0,451.1410533666667,0.0,451.1410533666667
2025-01-12,73,12:20,0.4551,6779.2313,5597.403,1160.1096000000007,512.5294999999996,6160.109600000001,5000.0,0.0,7200.0,7950.0,4978.281300000001,0.0,0.0,0.0,7365.423094444443,8112.165289444443,96.23113013499984,1026.6849333333334,829.71355,0.0,0.0,467.24431316000005,0.0,467.24431316000005
2025-01-12,74,12:30,0.4463,6580.87,5598.1125,1180.4399999999996,266.1099999999997,6180.44,5000.0,0.0,7950.0,8700.0,5000.0,0.0,0.0,197.6824999999999,8112.165289444443,8862.165289444443,87.80506199999996,1030.0733333333333,833.3333333333333,0.0,0.0,459.7217286666666,0.0,459.7217286666666
2025-01-12,75,12:40,0.4113,6447.7446,5650.4944,1209.8069999999998,222.26519999999982,6209.807,5000.0,0.0,8700.0,9450.0,5000.0,0.0,0.0,412.5567999999994,8862.165289444443,9612.165289444443,82.93226984999998,1034.9678333333331,833.3333333333333,0.0,0.0,425.6822698499999,0.0,425.6822698499999
2025-01-12,76,12:50,0.5682,6546.5136,5588.0655,1389.5575,354.1997000000001,6389.5575,5000.0,0.0,9450.0,10200.0,5000.0,0.0,0.0,431.10939999999937,9612.165289444443,10362.165289444443,131.59109525,1064.92625,833.3333333333333,0.0,0.0,605.0910952500001,0.0,605.0910952500001
2025-01-12,77,13:00,0.8279,6784.23,5511.1125,1420.5474999999997,699.8474999999999,1420.5474999999997,0.0,0.0,10200.0,10200.0,147.4300000000003,0.0,0.0,0.0,10362.165289444443,10384.279789444443,196.01187920833326,236.7579166666666,24.571666666666715,0.0,0.0,196.01187920833328,0.0,196.01187920833328
2025-01-12,78,13:10,0.8636,6895.6961,5661.3299,1512.4302000000007,885.6558000000005,1512.4302000000007,0.0,0.0,10200.0,10200.0,278.0640000000003,0.0,0.0,0.0,10384.279789444443,10425.989389444443,217.6891201200001,252.0717000000001,46.34400000000005,0.0,0.0,217.6891201200001,0.0,217.6891201200001
2025-01-12,79,13:20,0.8416,6764.508,5580.1013,1513.7894999999999,1156.3413999999993,1513.7894999999999,0.0,0.0,10200.0,10200.0,329.3828000000003,0.0,0.0,0.0,10425.989389444443,10475.396809444443,212.33420719999998,252.29824999999997,54.897133333333386,0.0,0.0,212.33420719999998,0.0,212.33420719999998
2025-01-12,80,13:30,0.8618,6600.52,5225.925,1643.2425000000003,1389.9274999999998,1643.2425000000003,0.0,0.0,10200.0,10200.0,268.64750000000004,0.0,0.0,0.0,10475.396809444443,10515.693934444442,236.02439775000005,273.87375000000003,44.77458333333334,0.0,0.0,236.02439775000002,0.0,236.02439775000002
2025-01-12,81,13:40,0.8623,6717.2796,5020.7839,1694.2561000000005,1419.5156000000006,1694.2561000000005,0.0,0.0,10200.0,10200.0,0.0,2.2395999999989726,0.0,0.0,10515.693934444442,10515.279193703702,245.10217840499934,282.3760166666667,0.0,0.37326666666649544,0.0,243.4928391716667,0.0,243.4928391716667
2025-01-12,82,13:50,0.9026,6717.6153,4863.6602,1871.7754000000004,1552.8004,1871.7754000000004,0.0,0.0,10200.0,10200.0,17.820300000000316,0.0,0.0,0.0,10515.279193703702,10517.952238703701,281.57741267333336,311.9625666666667,2.9700500000000525,0.0,0.0,281.57741267333336,0.0,281.57741267333336
2025-01-12,83,14:00,0.9754,6516.7,4653.375,2250.7,1833.5999999999995,0.0,0.0,2250.7,10200.0,9783.203703703704,0.0,1863.3249999999998,0.0,0.0,10517.952238703701,10172.892053518517,365.8887966666666,0.0,0.0,310.5541666666666,0.0,0.0,0.0,0.0
2025-01-12,84,14:10,1.0002,6441.0149,4422.2796,2345.0145,1819.6717000000008,0.0,0.0,2345.0145,9783.203703703704,9348.94175925926,0.0,2018.7353000000003,0.0,0.0,10172.892053518517,9799.052183148147,390.91391715,0.0,0.0,336.45588333333336,0.0,0.0,0.0,0.0
2025-01-12,85,14:20,0.9978,6488.2448,4189.4913,2548.4926000000005,2105.3687,0.0,0.0,2548.4926000000005,9348.94175925926,8876.998685185186,0.0,2298.7535000000007,0.0,0.0,9799.052183148147,9373.357090555555,423.81431938000003,0.0,0.0,383.12558333333345,0.0,0.0,0.0,0.0
2025-01-12,86,14:30,1.0271,6538.29,3996.375,2621.9424999999997,2499.88,0.0,0.0,2621.9424999999997,8876.998685185186,8391.453777777779,0.0,2541.915,0.0,0.0,9373.357090555555,8902.632090555555,448.8328569583332,0.0,0.0,423.6525,0.0,0.0,0.0,0.0
2025-01-12,87,14:40,1.0906,6480.7782,3863.6022,2937.7006000000006,2750.4398000000006,0.0,0.0,2937.7006000000006,8391.453777777779,7847.435148148149,0.0,2617.176,0.0,0.0,8902.632090555555,8417.969868333334,533.9760457266667,0.0,0.0,436.19599999999997,0.0,0.0,0.0,0.0
2025-01-12,88,14:50,0.9376,6364.6,3629.647,3212.9215,2765.569,0.0,0.0,3212.9215,7847.435148148149,7252.449685185186,0.0,2734.9530000000004,0.0,0.0,8417.969868333334,7911.497090555556,502.07253306666667,0.0,0.0,455.82550000000003,0.0,0.0,0.0,0.0
2025-01-12,89,15:00,0.6694,6271.71,3287.9625,3413.6000000000004,3027.7124999999996,8413.6,5000.0,0.0,7252.449685185186,8002.449685185186,5000.0,0.0,0.0,429.8525000000009,7911.497090555556,8661.497090555556,380.84397333333334,1402.2666666666667,833.3333333333333,0.0,0.0,938.6773066666666,0.0,938.6773066666666
2025-01-12,90,15:10,0.66,6259.8042,2995.5525,3486.0125,3415.4694,8486.0125,5000.0,0.0,8002.449685185186,8752.449685185187,5000.0,0.0,0.0,221.76080000000093,8661.497090555556,9411.497090555556,383.461375,1414.3354166666668,833.3333333333333,0.0,0.0,933.4613750000001,0.0,933.4613750000001
2025-01-12,91,15:20,0.7217,6318.4149,2759.4981,3762.4604,3588.3216,8762.4604,5000.0,0.0,8752.449685185187,9502.449685185187,5000.0,0.0,0.0,203.54359999999997,9411.497090555556,10161.497090555556,452.5612784466667,1460.4100666666666,833.3333333333333,0.0,0.0,1053.9779451133334,0.0,1053.9779451133334
2025-01-12,92,15:30,0.7308,6432.33,2528.5125,3860.8025,3793.85,8860.8025,5000.0,0.0,9502.449685185187,10252.449685185187,4256.686062962957,0.0,0.0,700.2989370370424,10161.497090555556,10800.0,496.44187950000014,1476.8004166666665,709.4476771604928,0.0,0.0,1079.2457444999998,0.0,1079.2457444999998
2025-01-12,93,15:40,0.7534,6553.0901,2256.2035,4285.356599999999,4089.5506,7935.692032098751,3650.335432098752,0.0,10252.449685185187,10800.0,0.0,0.0,0.0,3638.805432098751,10800.0,10800.0,545.3368620733336,1322.6153386831252,0.0,0.0,0.0,996.4583961638665,0.0,996.4583961638665
2025-01-12,94,15:50,0.7823,6467.3972,1987.8303,4645.1012,4569.8751,4645.1012,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,165.53430000000026,10800.0,10800.0,605.6437781266666,774.1835333333333,0.0,0.0,0.0,605.6437781266667,0.0,605.6437781266667
2025-01-12,95,16:00,0.8055,6308.01,1731.525,4902.570000000001,4627.639999999999,4902.570000000001,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,326.08500000000004,10800.0,10800.0,658.1700225000001,817.095,0.0,0.0,0.0,658.1700225000001,0.0,658.1700225000001
2025-01-12,96,16:10,0.8271,6420.3864,1445.9615,5088.435299999999,4981.2254,5088.435299999999,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,114.01039999999921,10800.0,10800.0,701.4408061049999,848.0725499999999,0.0,0.0,0.0,701.4408061049999,0.0,701.4408061049999
2025-01-12,97,16:20,0.8519,6468.5252,1133.8848,5361.1213,5277.5972,5361.1213,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,26.480899999999565,10800.0,10800.0,761.1898725783333,893.5202166666666,0.0,0.0,0.0,761.1898725783333,0.0,761.1898725783333
2025-01-12,98,16:30,0.8791,6336.41,830.6625,5585.537499999999,5481.554999999999,5585.537499999999,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,79.78999999999996,10800.0,10800.0,818.3743360416665,930.9229166666665,0.0,0.0,0.0,818.3743360416665,0.0,818.3743360416665
2025-01-12,99,16:40,0.9024,6259.159,569.9385,5825.8663,5781.9231,5825.8663,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,136.64580000000024,10800.0,10800.0,876.2102915199999,970.9777166666665,0.0,0.0,0.0,876.2102915199998,0.0,876.2102915199998
2025-01-12,100,16:50,0.9163,6294.723,300.0837,6121.6795,5997.0007000000005,6121.6795,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,127.04020000000037,10800.0,10800.0,934.8824876416667,1020.2799166666666,0.0,0.0,0.0,934.8824876416667,0.0,934.8824876416667
2025-01-12,101,17:00,0.9264,6377.82,70.6125,6311.075,6195.617499999999,6311.075,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,3.867500000000291,10800.0,10800.0,974.42998,1051.8458333333333,0.0,0.0,0.0,974.42998,0.0,974.42998
2025-01-12,102,17:10,0.9462,6396.2264,0.7207,6337.9893,6215.7285,6337.9893,0.0,0.0,10800.0,10800.0,0.0,57.51639999999952,0.0,0.0,10800.0,10789.348814814815,1044.8525940099996,1056.3315499999999,0.0,9.586066666666586,0.0,999.5009126099999,0.0,999.5009126099999
2025-01-12,103,17:20,0.9742,6351.6336,0.7496,6242.4709,6132.3818,6242.4709,0.0,0.0,10800.0,10800.0,0.0,108.41309999999976,0.0,0.0,10789.348814814815,10769.272314814816,1101.5825601466663,1040.4118166666667,0.0,18.06884999999996,0.0,1013.5691917966667,0.0,1013.5691917966667
2025-01-12,104,17:30,0.9862,6349.21,0.0,6311.16,6185.23,6311.16,0.0,0.0,10800.0,10800.0,0.0,38.05000000000018,0.0,0.0,10769.272314814816,10762.22601851852,1068.6150903333332,1051.86,0.0,6.341666666666697,0.0,1037.344332,0.0,1037.344332
2025-01-12,105,17:40,0.976,6370.0791,0.0,6464.5067,6275.9932,6464.5067,0.0,0.0,10800.0,10800.0,94.42759999999998,0.0,0.0,0.0,10762.22601851852,10776.390158518521,1051.5597565333333,1077.4177833333333,15.73793333333333,0.0,0.0,1051.5597565333333,0.0,1051.5597565333333
2025-01-12,106,17:50,1.0742,5658.4191,0.0538,5729.2929,5525.9663,5729.2929,0.0,0.0,10800.0,10800.0,70.92759999999998,0.0,0.0,0.0,10776.390158518521,10787.02929851852,1025.73440553,954.88215,11.821266666666663,0.0,0.0,1025.73440553,0.0,1025.73440553
2025-01-12,107,18:00,1.2313,4546.19,0.0,4529.45,4273.04,4529.45,0.0,0.0,10800.0,10800.0,0.0,16.73999999999978,0.0,0.0,10787.02929851852,10783.92929851852,946.6952658333331,754.9083333333333,0.0,2.7899999999999636,0.0,929.5186308333333,0.0,929.5186308333333
2025-01-12,108,18:10,1.2561,4228.9202,0.0,4338.8485,4165.2166,4338.8485,0.0,0.0,10800.0,10800.0,107.13800987653183,0.0,0.0,2.7902901234686652,10783.92929851852,10800.0,908.337933475,723.1414166666666,17.85633497942197,0.0,0.0,908.3379334749999,0.0,908.3379334749999
2025-01-12,109,18:20,1.2447,4286.486,0.0039,4487.561299999999,4381.1071999999995,4487.561299999999,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,201.07919999999922,10800.0,10800.0,930.9445916849998,747.9268833333332,0.0,0.0,0.0,930.9445916849998,0.0,930.9445916849998
2025-01-12,110,18:30,1.2545,4367.87,0.0,4522.22,4380.81,4522.22,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,154.35000000000036,10800.0,10800.0,945.5208316666667,753.7033333333334,0.0,0.0,0.0,945.5208316666667,0.0,945.5208316666667
2025-01-12,111,18:40,1.2522,4537.8895,0.0,4470.465,4373.0028,4470.465,0.0,0.0,10800.0,10800.0,0.0,67.42450000000008,0.0,0.0,10800.0,10787.513981481481,1003.3435112500001,745.0775,0.0,11.237416666666679,0.0,932.9860454999999,0.0,932.9860454999999
2025-01-12,112,18:50,1.2881,4587.5222,0.0,4506.8224,4390.1562,1902.2655999999956,0.0,2604.5568000000044,10800.0,10317.674666666666,0.0,2685.2566000000047,0.0,0.0,10787.513981481481,10290.24424074074,1054.1641658900003,317.0442666666659,0.0,447.54276666666743,0.0,408.3847198933324,0.0,408.3847198933324
2025-01-12,113,19:00,1.3466,4480.79,0.0,4486.17,4257.34,0.0,0.0,4486.17,10317.674666666666,9486.902444444444,0.0,4480.79,0.0,0.0,10290.24424074074,9460.468314814814,1006.846087,0.0,0.0,746.7983333333333,0.0,0.0,0.0,0.0
2025-01-12,114,19:10,1.3523,4401.4115,0.0,4471.7293,4294.5256,0.0,0.0,4471.7293,9486.902444444444,8658.804425925926,0.0,4401.4115,0.0,0.0,9460.468314814814,8645.39211111111,1007.8532553983333,0.0,0.0,733.5685833333333,0.0,0.0,0.0,0.0
2025-01-12,115,19:20,1.3445,4417.2372,0.0,4427.0555,4351.3328,0.0,0.0,4427.0555,8658.804425925926,7838.979333333334,0.0,4417.2372,0.0,0.0,8645.39211111111,7827.385222222221,992.0293532916668,0.0,0.0,736.2061999999999,0.0,0.0,0.0,0.0
2025-01-12,116,19:30,1.3483,4399.92,0.0,4444.32,4352.03,0.0,0.0,4444.32,7838.979333333334,7015.957111111112,0.0,4399.92,0.0,0.0,7827.385222222221,7012.585222222221,998.712776,0.0,0.0,733.3199999999999,0.0,0.0,0.0,0.0
2025-01-12,117,19:40,1.349,4189.704,0.0,4465.4924,4307.194,0.0,0.0,4465.4924,7015.957111111112,6189.014074074074,0.0,4189.704,0.0,0.0,7012.585222222221,6236.7141111111105,1003.9915412666666,0.0,0.0,698.2839999999999,0.0,0.0,0.0,0.0
2025-01-12,118,19:50,1.3473,4141.0549,0.0,4483.9677,4300.6345,0.0,0.0,4483.9677,6189.014074074074,5358.649685185185,0.0,4141.0549,0.0,0.0,6236.7141111111105,5469.852092592592,1006.874947035,0.0,0.0,690.1758166666666,0.0,0.0,0.0,0.0
2025-01-12,119,20:00,1.3482,4324.36,0.0,4509.26,4315.99,0.0,0.0,4509.26,5358.649685185185,4523.601537037037,0.0,4324.36,0.0,0.0,5469.852092592592,4669.044685185185,1013.230722,0.0,0.0,720.7266666666666,0.0,0.0,0.0,0.0
2025-01-12,120,20:10,1.3513,4445.4175,0.0,4483.2744,4275.7082,0.0,0.0,4483.2744,4523.601537037037,3693.3655370370366,0.0,4445.4175,0.0,0.0,4669.044685185185,3845.819222222222,1009.70811612,0.0,0.0,740.9029166666666,0.0,0.0,0.0,0.0
2025-01-12,121,20:20,1.34,4415.9451,0.0,4477.7804,4292.0769,0.0,0.0,4477.7804,3693.3655370370366,2864.146944444444,0.0,4415.9451,0.0,0.0,3845.819222222222,3028.051611111111,1000.0376226666667,0.0,0.0,735.9908499999999,0.0,0.0,0.0,0.0
2025-01-12,122,20:30,1.3489,4351.83,0.0,4451.3,4323.46,0.0,0.0,4451.3,2864.146944444444,2039.8321296296294,0.0,4351.83,0.0,0.0,3028.051611111111,2222.157166666667,1000.7264283333334,0.0,0.0,725.305,0.0,0.0,0.0,0.0
2025-01-12,123,20:40,1.3952,4440.6759,0.0,4535.0935,4349.1072,0.0,0.0,4535.0935,2039.8321296296294,1200.0,0.0,4440.6759,0.0,0.0,2222.157166666667,1399.809777777778,1054.5604085333332,0.0,0.0,740.11265,0.0,0.0,0.0,0.0
2025-01-12,124,20:50,1.2226,4565.7504,0.0,4528.916,4404.8742,4528.916,0.0,0.0,1200.0,1200.0,0.0,36.83439999999973,0.0,0.0,1399.809777777778,1392.9885925925928,960.3702314666663,754.8193333333334,0.0,6.139066666666622,0.0,922.8421169333333,0.0,922.8421169333333
2025-01-12,125,21:00,0.9332,4563.06,0.0,4619.89,4483.51,4619.89,0.0,0.0,1200.0,1200.0,56.82999999999993,0.0,0.0,0.0,1392.9885925925928,1401.5130925925928,718.5468913333334,769.9816666666667,9.471666666666653,0.0,0.0,718.5468913333334,0.0,718.5468913333334
2025-01-12,126,21:10,0.9068,4388.8838,0.0,4607.0591,4513.5242,4607.0591,0.0,0.0,1200.0,1200.0,218.1753000000008,0.0,0.0,0.0,1401.5130925925928,1434.239387592593,696.2801986466667,767.8431833333334,36.36255000000013,0.0,0.0,696.2801986466668,0.0,696.2801986466668
2025-01-12,127,21:20,0.9371,4344.5437,0.0,4536.7603,4427.1767,4536.7603,0.0,0.0,1200.0,1200.0,192.21659999999974,0.0,0.0,0.0,1434.239387592593,1463.071877592593,708.5663461883333,756.1267166666667,32.036099999999955,0.0,0.0,708.5663461883333,0.0,708.5663461883333
2025-01-12,128,21:30,0.9371,4493.23,0.0,4588.87,4380.31,4588.87,0.0,0.0,1200.0,1200.0,95.64000000000033,0.0,0.0,0.0,1463.071877592593,1477.417877592593,716.7050128333333,764.8116666666666,15.940000000000055,0.0,0.0,716.7050128333333,0.0,716.7050128333333
2025-01-12,129,21:40,0.9871,4535.351,0.0,4717.9588,4630.6904,4717.9588,0.0,0.0,1200.0,1200.0,182.60780000000068,0.0,0.0,0.0,1477.417877592593,1504.809047592593,776.1828552466666,786.3264666666666,30.434633333333444,0.0,0.0,776.1828552466666,0.0,776.1828552466666
2025-01-12,130,21:50,0.7764,4050.9401,0.0,4271.4087,4167.146,4271.4087,0.0,0.0,1200.0,1200.0,220.46860000000015,0.0,0.0,0.0,1504.809047592593,1537.8793375925932,552.7202857799999,711.90145,36.74476666666669,0.0,0.0,552.7202857799999,0.0,552.7202857799999
2025-01-12,131,22:00,0.4209,3378.84,0.0,3363.0,3266.59,8363.0,5000.0,0.0,1200.0,1950.0,4984.16,0.0,0.0,0.0,1537.8793375925932,2285.503337592593,241.47033000000005,1393.8333333333333,830.6933333333333,0.0,0.0,586.66445,0.0,586.66445
2025-01-12,132,22:10,0.3859,3322.2707,0.0,3334.3173,3131.2489,8334.3173,5000.0,0.0,1950.0,2700.0,5000.0,0.0,0.0,12.04660000000058,2285.503337592593,3035.503337592593,214.452174345,1389.0528833333333,833.3333333333333,0.0,0.0,536.0355076783334,0.0,536.0355076783334
2025-01-12,133,22:20,0.4368,3423.7006,0.0,3470.932,3267.3904,3470.932,0.0,0.0,2700.0,2700.0,47.23139999999967,0.0,0.0,0.0,3035.503337592593,3042.5880475925933,252.68384959999997,578.4886666666666,7.871899999999944,0.0,0.0,252.6838496,0.0,252.6838496
2025-01-12,134,22:30,0.4198,3427.48,0.0,3398.05,3322.52,8398.05,5000.0,0.0,2700.0,3450.0,4970.57,0.0,0.0,0.0,3042.5880475925933,3788.1735475925934,248.0458266666666,1399.6749999999997,828.4283333333333,0.0,0.0,587.5835649999999,0.0,587.5835649999999
2025-01-12,135,22:40,0.4186,3510.6784,0.0,3539.0148,3308.2583,8539.0148,5000.0,0.0,3450.0,4200.0,5000.0,0.0,0.0,28.33640000000105,3788.1735475925934,4538.173547592593,246.90526588,1423.1691333333333,833.3333333333333,0.0,0.0,595.7385992133334,0.0,595.7385992133334
2025-01-12,136,22:50,0.4241,3494.6758,0.0,3478.244,3323.4535,3478.244,0.0,0.0,4200.0,4200.0,0.0,16.43179999999984,0.0,0.0,4538.173547592593,4535.130621666667,251.66115204999994,579.7073333333333,0.0,2.7386333333333064,0.0,245.85388006666662,0.0,245.85388006666662
2025-01-12,137,23:00,0.4237,3475.49,0.0,3438.86,3323.61,8438.86,5000.0,0.0,4200.0,4950.0,4963.370000000001,0.0,0.0,0.0,4535.130621666667,5279.636121666667,255.7742728333332,1406.4766666666667,827.2283333333335,0.0,0.0,595.9241636666667,0.0,595.9241636666667
2025-01-12,138,23:10,0.4248,3700.8521,0.0,3552.7439,3467.9974,3552.7439,0.0,0.0,4950.0,4950.0,0.0,148.10820000000012,0.0,0.0,5279.636121666667,5252.208677222223,303.96457092,592.1239833333333,0.0,24.68470000000002,0.0,251.53426811999998,0.0,251.53426811999998
2025-01-12,139,23:20,0.424,3590.6135,0.0,3640.9395,3416.9241,5640.9395000000095,2000.00000000001,0.0,4950.0,5250.000000000002,2050.3260000000096,0.0,0.0,0.0,5252.208677222223,5559.757577222224,257.293058,940.1565833333349,341.7210000000016,0.0,0.0,398.62639133333397,0.0,398.62639133333397
2025-01-12,140,23:30,0.422,3323.1,0.0,3608.88,3525.14,8608.880000000001,5000.0,0.0,5250.000000000002,6000.000000000002,5000.0,0.0,0.0,285.78000000000065,5559.757577222224,6309.757577222224,253.82455999999996,1434.8133333333335,833.3333333333333,0.0,0.0,605.4912266666668,0.0,605.4912266666668
2025-01-12,141,23:40,0.424,3636.9669,0.0,3689.4184,3553.5909,3689.4183999999905,0.0,0.0,6000.000000000002,6000.0,52.451499999990574,0.0,0.0,0.0,6309.757577222224,6317.625302222223,260.71890026666665,614.903066666665,8.741916666665094,0.0,0.0,260.71890026666597,0.0,260.71890026666597
2025-01-12,142,23:50,0.4271,3687.2144,0.0,3645.4482,3402.6697,3645.4482,0.0,0.0,6000.0,6000.0,0.0,41.766200000000026,0.0,0.0,6317.625302222223,6309.890820740741,274.36044105333326,607.5746999999999,0.0,6.961033333333337,0.0,259.49515436999997,0.0,259.49515436999997
2025-01-12,143,24:00,0.4276,3428.92,0.0,3663.84,3595.5,3663.84,0.0,0.0,6000.0,6000.0,234.92000000000007,0.0,0.0,0.0,6309.890820740741,6345.1288207407415,261.10966399999995,610.64,39.15333333333334,0.0,0.0,261.109664,0.0,261.109664
2025-01-13,0,00:10,0.4248,3664.8226,0.0,3747.493,3592.17415,8747.493,5000.0,0.0,6345.1288207407415,7095.1288207407415,5000.0,0.0,0.0,82.67040000000088,6345.1288207407415,7095.1288207407415,265.32250439999996,1457.9155,833.3333333333333,0.0,0.0,619.3225044000001,0.0,619.3225044000001
2025-01-13,1,00:20,0.4245,3796.0254,0.0,3729.81628,3616.1449000000002,8729.81628,5000.0,0.0,7095.1288207407415,7845.1288207407415,4933.790879999999,0.0,0.0,0.0,7095.1288207407415,7835.197452740741,287.30597801,1454.9693799999998,822.2984799999997,0.0,0.0,617.6345018099998,0.0,617.6345018099998
2025-01-13,2,00:30,0.4269,3640.21,0.0,3750.936,3637.98,8750.936,5000.0,0.0,7845.1288207407415,8595.128820740742,5000.0,0.0,0.0,110.72599999999966,7835.197452740741,8585.19745274074,266.8790964,1458.4893333333332,833.3333333333333,0.0,0.0,622.6290964,0.0,622.6290964
2025-01-13,3,00:40,0.4272,3622.5043,0.0,3760.10028,3584.73905,8459.241475061724,4699.141195061724,0.0,8595.128820740742,9300.0,4836.737175061724,0.0,0.0,0.0,8585.19745274074,9310.708029,267.71913993600003,1409.873579176954,806.1228625102873,0.0,0.0,602.2979930243948,0.0,602.2979930243948
2025-01-13,4,00:50,0.4271,3502.2591,0.0,3763.7693,3593.73315,8763.7693,5000.0,0.0,9300.0,10050.0,5000.0,0.0,0.0,261.5101999999997,9310.708029,10060.708029,267.9176446716666,1460.6282166666665,833.3333333333333,0.0,0.0,623.8343113383332,0.0,623.8343113383332
